Pref_Voter_Id,Contest_Id,Pref_Voter_Id,Serial_Number_Id,Tally_Type_Id,Precinct_Id,Over_Vote,Under_Vote,Choice_1,Choice_2,Choice_3,Choice_1_Race_Id,Choice_2_Race_Id,Choice_3_Race_Id
13537,38,13537,7,3,346,0,0,412,414,413,Black,White,Hispanic
13538,38,13538,7,3,346,0,0,412,413,414,Black,Hispanic,White
13539,38,13539,7,3,346,0,0,412,414,413,Black,White,Hispanic
13540,38,13540,7,3,346,0,0,412,413,414,Black,Hispanic,White
13541,38,13541,7,3,346,0,0,412,0,0,Black,0,0
13542,38,13542,7,3,346,0,0,412,413,414,Black,Hispanic,White
13543,38,13543,7,3,346,0,0,412,414,413,Black,White,Hispanic
13544,38,13544,7,3,346,0,0,412,414,413,Black,White,Hispanic
13545,38,13545,7,3,346,0,0,414,413,412,White,Hispanic,Black
13546,38,13546,7,3,346,0,0,412,414,413,Black,White,Hispanic
13547,38,13547,7,3,346,0,0,412,413,414,Black,Hispanic,White
13548,38,13548,7,3,346,0,0,412,0,0,Black,0,0
13549,38,13549,7,3,346,0,0,412,0,0,Black,0,0
13550,38,13550,7,3,346,0,0,412,414,413,Black,White,Hispanic
13551,38,13551,7,3,346,0,0,412,0,0,Black,0,0
13552,38,13552,7,3,346,0,0,412,414,413,Black,White,Hispanic
13553,38,13553,7,3,346,0,0,412,413,414,Black,Hispanic,White
13554,38,13554,7,3,346,0,0,412,413,414,Black,Hispanic,White
13730,38,13730,10,3,344,0,0,412,413,414,Black,Hispanic,White
13731,38,13731,10,3,361,0,0,412,414,413,Black,White,Hispanic
20344,38,20344,11,3,304,0,0,414,412,413,White,Black,Hispanic
20345,38,20345,11,3,304,0,0,413,414,412,Hispanic,White,Black
20346,38,20346,11,3,304,0,0,414,413,412,White,Hispanic,Black
20347,38,20347,11,3,304,0,0,414,412,413,White,Black,Hispanic
20348,38,20348,11,3,304,0,0,414,413,412,White,Hispanic,Black
20349,38,20349,11,3,304,0,0,414,413,412,White,Hispanic,Black
20350,38,20350,11,3,304,0,0,414,413,75,White,Hispanic,75
20351,38,20351,11,3,304,0,0,412,414,0,Black,White,0
20352,38,20352,11,3,304,0,0,413,412,414,Hispanic,Black,White
20353,38,20353,11,3,304,0,0,413,414,412,Hispanic,White,Black
20354,38,20354,11,3,304,0,0,414,413,412,White,Hispanic,Black
20355,38,20355,11,3,304,0,0,412,414,413,Black,White,Hispanic
20356,38,20356,11,3,304,0,0,412,413,414,Black,Hispanic,White
20357,38,20357,11,3,304,0,0,412,414,413,Black,White,Hispanic
20358,38,20358,11,3,304,0,0,412,414,413,Black,White,Hispanic
20359,38,20359,11,3,304,0,0,414,413,412,White,Hispanic,Black
20360,38,20360,11,3,304,0,0,414,412,413,White,Black,Hispanic
20361,38,20361,11,3,304,0,0,414,412,413,White,Black,Hispanic
20362,38,20362,11,3,304,0,0,412,413,414,Black,Hispanic,White
20363,38,20363,11,3,304,0,0,414,413,75,White,Hispanic,75
20364,38,20364,11,3,304,0,0,413,0,0,Hispanic,0,0
20365,38,20365,11,3,304,0,0,414,413,0,White,Hispanic,0
20366,38,20366,11,3,304,0,0,412,414,413,Black,White,Hispanic
20367,38,20367,11,3,304,0,0,412,413,414,Black,Hispanic,White
20368,38,20368,11,3,304,0,0,414,75,0,White,75,0
20369,38,20369,11,3,304,0,0,413,0,0,Hispanic,0,0
20370,38,20370,11,3,304,0,0,414,413,0,White,Hispanic,0
20371,38,20371,11,3,304,0,0,414,0,0,White,0,0
20372,38,20372,11,3,304,0,1,0,0,0,0,0,0
20373,38,20373,11,3,304,0,0,414,0,0,White,0,0
20374,38,20374,11,3,304,0,0,412,413,414,Black,Hispanic,White
20375,38,20375,11,3,304,0,0,412,0,0,Black,0,0
20376,38,20376,11,3,304,0,0,414,413,0,White,Hispanic,0
20377,38,20377,11,3,304,0,0,413,414,412,Hispanic,White,Black
20378,38,20378,11,3,304,0,0,414,0,0,White,0,0
20379,38,20379,11,3,304,0,0,412,414,0,Black,White,0
20380,38,20380,11,3,304,0,0,412,0,0,Black,0,0
20381,38,20381,11,3,304,0,0,413,0,0,Hispanic,0,0
20382,38,20382,11,3,304,0,0,413,412,0,Hispanic,Black,0
20383,38,20383,11,3,304,0,0,412,413,414,Black,Hispanic,White
20384,38,20384,11,3,304,0,0,414,0,0,White,0,0
20385,38,20385,11,3,304,0,0,414,413,412,White,Hispanic,Black
20386,38,20386,11,3,304,0,0,414,412,413,White,Black,Hispanic
20387,38,20387,11,3,304,0,0,412,0,0,Black,0,0
20388,38,20388,11,3,304,0,0,412,414,413,Black,White,Hispanic
20389,38,20389,11,3,304,0,0,412,414,0,Black,White,0
20390,38,20390,11,3,304,0,0,412,414,413,Black,White,Hispanic
20391,38,20391,11,3,304,0,0,412,414,0,Black,White,0
20392,38,20392,11,3,304,0,1,0,0,0,0,0,0
20393,38,20393,11,3,304,0,0,412,414,413,Black,White,Hispanic
20394,38,20394,11,3,304,0,0,412,414,0,Black,White,0
20395,38,20395,11,3,304,0,0,412,414,413,Black,White,Hispanic
20396,38,20396,11,3,304,0,0,412,413,414,Black,Hispanic,White
20397,38,20397,11,3,304,0,0,414,0,0,White,0,0
20398,38,20398,11,3,304,0,0,414,413,0,White,Hispanic,0
20399,38,20399,11,3,304,0,0,414,413,0,White,Hispanic,0
20400,38,20400,11,3,304,0,0,414,413,0,White,Hispanic,0
20401,38,20401,11,3,304,0,0,412,413,414,Black,Hispanic,White
20402,38,20402,11,3,304,0,0,412,414,413,Black,White,Hispanic
20403,38,20403,11,3,304,0,0,414,0,0,White,0,0
20404,38,20404,11,3,304,0,0,414,413,0,White,Hispanic,0
20405,38,20405,11,3,304,0,0,412,413,414,Black,Hispanic,White
20406,38,20406,11,3,304,0,0,414,412,413,White,Black,Hispanic
20407,38,20407,11,3,304,0,0,412,0,0,Black,0,0
20408,38,20408,11,3,304,0,0,414,0,0,White,0,0
20409,38,20409,11,3,304,0,0,412,413,414,Black,Hispanic,White
20410,38,20410,11,3,304,0,0,414,0,0,White,0,0
20411,38,20411,11,3,304,0,0,412,0,0,Black,0,0
20412,38,20412,11,3,304,0,0,414,413,0,White,Hispanic,0
20413,38,20413,11,3,304,0,0,412,414,413,Black,White,Hispanic
20414,38,20414,11,3,304,0,0,414,413,412,White,Hispanic,Black
21176,38,21176,11,3,338,0,0,412,413,414,Black,Hispanic,White
21177,38,21177,11,3,338,0,0,413,412,414,Hispanic,Black,White
21178,38,21178,11,3,338,0,0,413,414,412,Hispanic,White,Black
21179,38,21179,11,3,338,0,0,412,413,414,Black,Hispanic,White
21180,38,21180,11,3,338,0,0,414,413,412,White,Hispanic,Black
21181,38,21181,11,3,338,0,0,414,413,412,White,Hispanic,Black
21182,38,21182,11,3,338,0,0,412,414,0,Black,White,0
21183,38,21183,11,3,338,0,0,412,0,0,Black,0,0
21184,38,21184,11,3,338,0,0,414,0,0,White,0,0
21185,38,21185,11,3,338,0,0,412,414,0,Black,White,0
21186,38,21186,11,3,338,0,0,414,412,413,White,Black,Hispanic
21187,38,21187,11,3,338,0,0,414,413,412,White,Hispanic,Black
21188,38,21188,11,3,338,0,0,414,412,75,White,Black,75
21189,38,21189,11,3,338,0,0,412,413,414,Black,Hispanic,White
21190,38,21190,11,3,338,0,0,414,413,75,White,Hispanic,75
21191,38,21191,11,3,338,0,0,75,0,0,75,0,0
21192,38,21192,11,3,338,0,0,412,414,413,Black,White,Hispanic
21193,38,21193,11,3,338,0,1,0,0,0,0,0,0
21194,38,21194,11,3,338,0,0,413,414,0,Hispanic,White,0
21195,38,21195,11,3,338,0,0,413,414,412,Hispanic,White,Black
21196,38,21196,11,3,339,0,0,412,413,414,Black,Hispanic,White
21197,38,21197,11,3,339,0,0,412,413,0,Black,Hispanic,0
21198,38,21198,11,3,339,0,0,412,0,0,Black,0,0
21199,38,21199,11,3,339,0,0,412,413,414,Black,Hispanic,White
21200,38,21200,11,3,339,0,0,412,413,75,Black,Hispanic,75
21201,38,21201,11,3,339,0,0,412,413,414,Black,Hispanic,White
21202,38,21202,11,3,339,0,0,412,413,414,Black,Hispanic,White
21203,38,21203,11,3,339,0,0,414,413,412,White,Hispanic,Black
21204,38,21204,11,3,339,0,0,412,414,413,Black,White,Hispanic
21205,38,21205,11,3,339,0,0,412,0,0,Black,0,0
21206,38,21206,11,3,339,0,0,412,413,414,Black,Hispanic,White
21207,38,21207,11,3,339,0,0,412,0,0,Black,0,0
21208,38,21208,11,3,339,0,0,414,412,413,White,Black,Hispanic
21209,38,21209,11,3,339,0,1,412,414,0,Black,White,0
21210,38,21210,11,3,339,0,0,414,412,0,White,Black,0
21211,38,21211,11,3,339,0,0,414,412,413,White,Black,Hispanic
21212,38,21212,11,3,339,0,0,414,413,412,White,Hispanic,Black
21213,38,21213,11,3,339,0,0,412,414,413,Black,White,Hispanic
21214,38,21214,11,3,339,0,0,412,414,413,Black,White,Hispanic
21215,38,21215,11,3,339,0,0,412,413,414,Black,Hispanic,White
21216,38,21216,11,3,339,0,0,412,413,414,Black,Hispanic,White
21217,38,21217,11,3,339,0,0,412,413,414,Black,Hispanic,White
21218,38,21218,11,3,339,0,0,412,413,414,Black,Hispanic,White
21219,38,21219,11,3,339,0,0,414,412,413,White,Black,Hispanic
21220,38,21220,11,3,339,0,0,412,414,0,Black,White,0
21221,38,21221,11,3,339,0,1,414,0,0,White,0,0
21222,38,21222,11,3,339,0,0,412,414,413,Black,White,Hispanic
21223,38,21223,11,3,339,0,0,412,413,414,Black,Hispanic,White
21224,38,21224,11,3,339,0,0,414,0,0,White,0,0
21225,38,21225,11,3,339,0,0,412,413,414,Black,Hispanic,White
21226,38,21226,11,3,339,0,0,412,413,414,Black,Hispanic,White
21227,38,21227,11,3,339,0,0,412,0,0,Black,0,0
21228,38,21228,11,3,343,0,0,412,414,413,Black,White,Hispanic
21229,38,21229,11,3,343,0,0,413,414,412,Hispanic,White,Black
21230,38,21230,11,3,343,0,0,412,413,414,Black,Hispanic,White
21231,38,21231,11,3,343,0,0,414,413,412,White,Hispanic,Black
21232,38,21232,11,3,343,0,0,413,414,412,Hispanic,White,Black
21233,38,21233,11,3,343,0,0,412,414,0,Black,White,0
21234,38,21234,11,3,343,0,0,414,413,412,White,Hispanic,Black
21235,38,21235,11,3,343,0,0,412,414,413,Black,White,Hispanic
21236,38,21236,11,3,343,0,0,412,413,414,Black,Hispanic,White
21237,38,21237,11,3,343,0,0,412,0,0,Black,0,0
21238,38,21238,11,3,343,0,0,412,75,0,Black,75,0
21239,38,21239,11,3,343,0,0,412,414,413,Black,White,Hispanic
21240,38,21240,11,3,343,0,0,412,0,0,Black,0,0
21241,38,21241,11,3,343,0,0,413,414,0,Hispanic,White,0
21242,38,21242,11,3,343,0,0,412,413,414,Black,Hispanic,White
21243,38,21243,11,3,343,0,0,413,412,414,Hispanic,Black,White
21244,38,21244,11,3,343,0,0,412,413,414,Black,Hispanic,White
21245,38,21245,11,3,343,0,0,412,413,0,Black,Hispanic,0
21246,38,21246,11,3,343,0,0,412,413,414,Black,Hispanic,White
21247,38,21247,11,3,343,0,0,412,414,413,Black,White,Hispanic
21248,38,21248,11,3,343,0,0,412,413,414,Black,Hispanic,White
21249,38,21249,11,3,343,0,0,413,412,414,Hispanic,Black,White
21250,38,21250,11,3,343,0,0,412,413,414,Black,Hispanic,White
21251,38,21251,11,3,343,0,0,412,413,0,Black,Hispanic,0
21252,38,21252,11,3,343,0,0,412,413,414,Black,Hispanic,White
21253,38,21253,11,3,343,0,0,412,414,413,Black,White,Hispanic
21254,38,21254,11,3,343,0,0,412,413,414,Black,Hispanic,White
21255,38,21255,11,3,343,0,0,414,413,0,White,Hispanic,0
21256,38,21256,11,3,343,0,0,414,412,413,White,Black,Hispanic
21257,38,21257,11,3,343,0,0,413,412,414,Hispanic,Black,White
21258,38,21258,11,3,345,0,0,414,0,0,White,0,0
21259,38,21259,11,3,345,0,0,412,414,413,Black,White,Hispanic
21260,38,21260,11,3,345,0,0,414,0,0,White,0,0
21261,38,21261,11,3,345,0,0,412,413,414,Black,Hispanic,White
21262,38,21262,11,3,345,0,0,412,414,413,Black,White,Hispanic
21263,38,21263,11,3,345,0,0,412,413,414,Black,Hispanic,White
21264,38,21264,11,3,345,0,0,412,0,0,Black,0,0
21265,38,21265,11,3,345,0,0,412,0,0,Black,0,0
21266,38,21266,11,3,345,0,1,0,0,0,0,0,0
21267,38,21267,11,3,345,0,0,412,413,414,Black,Hispanic,White
21268,38,21268,11,3,345,0,0,412,413,414,Black,Hispanic,White
21269,38,21269,11,3,345,0,0,412,413,414,Black,Hispanic,White
21270,38,21270,11,3,345,0,0,414,0,0,White,0,0
21271,38,21271,11,3,345,0,0,413,414,412,Hispanic,White,Black
21272,38,21272,11,3,345,0,0,412,0,0,Black,0,0
21273,38,21273,11,3,345,0,0,414,413,412,White,Hispanic,Black
21274,38,21274,11,3,345,0,0,412,0,0,Black,0,0
21275,38,21275,11,3,345,0,0,412,414,413,Black,White,Hispanic
21276,38,21276,11,3,345,0,0,412,0,0,Black,0,0
21277,38,21277,11,3,345,0,0,414,413,0,White,Hispanic,0
21278,38,21278,11,3,345,0,0,414,413,412,White,Hispanic,Black
21279,38,21279,11,3,345,0,0,414,0,0,White,0,0
21280,38,21280,11,3,345,0,0,412,0,0,Black,0,0
21281,38,21281,11,3,345,0,0,412,414,413,Black,White,Hispanic
21282,38,21282,11,3,345,0,0,413,0,0,Hispanic,0,0
21283,38,21283,11,3,345,0,0,413,0,0,Hispanic,0,0
21284,38,21284,11,3,345,0,0,412,414,413,Black,White,Hispanic
21285,38,21285,11,3,345,0,0,412,413,414,Black,Hispanic,White
21286,38,21286,11,3,345,0,0,412,413,414,Black,Hispanic,White
21287,38,21287,11,3,345,0,0,412,414,413,Black,White,Hispanic
21288,38,21288,11,3,345,0,0,412,0,0,Black,0,0
21289,38,21289,11,3,345,0,0,412,414,413,Black,White,Hispanic
21290,38,21290,11,3,345,0,0,412,414,413,Black,White,Hispanic
21291,38,21291,11,3,345,0,0,412,414,413,Black,White,Hispanic
21292,38,21292,11,3,345,0,1,0,0,0,0,0,0
21293,38,21293,11,3,345,0,0,412,414,413,Black,White,Hispanic
21294,38,21294,11,3,345,0,0,414,0,0,White,0,0
21295,38,21295,11,3,345,0,0,412,413,414,Black,Hispanic,White
21296,38,21296,11,3,345,0,0,412,413,414,Black,Hispanic,White
21297,38,21297,11,3,345,0,0,413,0,0,Hispanic,0,0
21298,38,21298,11,3,345,0,0,414,413,412,White,Hispanic,Black
21299,38,21299,11,3,345,0,0,413,0,0,Hispanic,0,0
21300,38,21300,11,3,345,0,0,412,0,0,Black,0,0
21301,38,21301,11,3,345,0,0,412,413,414,Black,Hispanic,White
21302,38,21302,11,3,345,0,0,412,413,414,Black,Hispanic,White
21303,38,21303,11,3,345,0,0,412,413,414,Black,Hispanic,White
21304,38,21304,11,3,345,0,0,412,413,414,Black,Hispanic,White
21305,38,21305,11,3,345,0,0,412,0,0,Black,0,0
21306,38,21306,11,3,345,0,0,412,0,0,Black,0,0
21307,38,21307,11,3,345,0,0,412,413,414,Black,Hispanic,White
21308,38,21308,11,3,345,0,0,413,412,414,Hispanic,Black,White
21309,38,21309,11,3,345,0,0,412,413,414,Black,Hispanic,White
21310,38,21310,11,3,345,0,0,412,413,414,Black,Hispanic,White
21311,38,21311,11,3,345,0,0,412,0,0,Black,0,0
21312,38,21312,11,3,345,0,0,412,413,414,Black,Hispanic,White
21313,38,21313,11,3,345,0,0,412,414,413,Black,White,Hispanic
21314,38,21314,11,3,345,0,0,412,0,0,Black,0,0
21315,38,21315,11,3,345,0,0,413,412,414,Hispanic,Black,White
21316,38,21316,11,3,345,0,0,412,413,414,Black,Hispanic,White
21317,38,21317,11,3,345,0,0,412,0,0,Black,0,0
21318,38,21318,11,3,345,0,0,412,0,0,Black,0,0
21319,38,21319,11,3,345,0,0,412,0,0,Black,0,0
21320,38,21320,11,3,347,0,1,0,0,0,0,0,0
21321,38,21321,11,3,347,0,0,412,0,0,Black,0,0
21322,38,21322,11,3,347,0,0,412,414,413,Black,White,Hispanic
21323,38,21323,11,3,347,0,0,412,0,0,Black,0,0
21324,38,21324,11,3,347,0,0,412,0,0,Black,0,0
21325,38,21325,11,3,347,0,0,412,0,0,Black,0,0
21326,38,21326,11,3,347,0,0,412,414,413,Black,White,Hispanic
21327,38,21327,11,3,347,0,0,412,0,0,Black,0,0
21328,38,21328,11,3,347,0,0,412,413,414,Black,Hispanic,White
21329,38,21329,11,3,347,0,0,412,413,414,Black,Hispanic,White
21330,38,21330,11,3,347,0,0,412,413,414,Black,Hispanic,White
21331,38,21331,11,3,347,0,0,412,0,0,Black,0,0
21332,38,21332,11,3,347,0,0,412,0,0,Black,0,0
21333,38,21333,11,3,347,0,1,0,0,0,0,0,0
21334,38,21334,11,3,347,0,0,412,414,413,Black,White,Hispanic
21335,38,21335,11,3,347,0,0,412,414,413,Black,White,Hispanic
21336,38,21336,11,3,347,0,0,412,0,0,Black,0,0
21337,38,21337,11,3,347,0,0,412,413,414,Black,Hispanic,White
21338,38,21338,11,3,347,0,0,412,413,414,Black,Hispanic,White
21339,38,21339,11,3,347,0,0,414,0,0,White,0,0
21340,38,21340,11,3,347,0,0,412,413,414,Black,Hispanic,White
21341,38,21341,11,3,347,0,0,412,414,413,Black,White,Hispanic
21342,38,21342,11,3,347,0,0,412,0,0,Black,0,0
21343,38,21343,11,3,347,0,0,412,0,0,Black,0,0
21344,38,21344,11,3,347,0,0,412,0,0,Black,0,0
21345,38,21345,11,3,347,0,0,412,0,0,Black,0,0
21346,38,21346,11,3,347,0,0,412,414,413,Black,White,Hispanic
21347,38,21347,11,3,347,0,1,0,0,0,0,0,0
21348,38,21348,11,3,347,0,1,0,0,0,0,0,0
21349,38,21349,11,3,347,0,0,412,413,414,Black,Hispanic,White
21350,38,21350,11,3,347,0,0,412,413,414,Black,Hispanic,White
21351,38,21351,11,3,347,0,0,414,412,413,White,Black,Hispanic
21352,38,21352,11,3,347,0,0,412,414,413,Black,White,Hispanic
21353,38,21353,11,3,347,0,0,412,413,414,Black,Hispanic,White
21354,38,21354,11,3,347,0,0,412,0,0,Black,0,0
21355,38,21355,11,3,347,0,0,412,414,413,Black,White,Hispanic
21356,38,21356,11,3,347,0,0,414,413,75,White,Hispanic,75
21357,38,21357,11,3,347,0,0,414,413,0,White,Hispanic,0
21358,38,21358,11,3,347,0,0,412,414,413,Black,White,Hispanic
21359,38,21359,11,3,347,0,0,412,0,0,Black,0,0
21360,38,21360,11,3,347,0,0,412,0,0,Black,0,0
21361,38,21361,11,3,347,0,0,414,413,412,White,Hispanic,Black
21362,38,21362,11,3,347,0,0,412,413,414,Black,Hispanic,White
21363,38,21363,11,3,347,0,0,414,413,412,White,Hispanic,Black
21364,38,21364,11,3,347,0,0,412,413,414,Black,Hispanic,White
21365,38,21365,11,3,347,0,0,412,413,0,Black,Hispanic,0
21366,38,21366,11,3,347,0,0,412,414,413,Black,White,Hispanic
21367,38,21367,11,3,347,0,0,412,413,414,Black,Hispanic,White
21368,38,21368,11,3,347,0,0,412,0,0,Black,0,0
21369,38,21369,11,3,347,0,0,412,0,0,Black,0,0
21370,38,21370,11,3,347,0,0,412,0,0,Black,0,0
21371,38,21371,11,3,347,0,1,0,0,0,0,0,0
21372,38,21372,11,3,347,0,0,412,413,414,Black,Hispanic,White
21373,38,21373,11,3,347,0,0,412,413,414,Black,Hispanic,White
21374,38,21374,11,3,347,0,0,414,75,413,White,75,Hispanic
21375,38,21375,11,3,347,0,0,414,412,0,White,Black,0
21376,38,21376,11,3,347,0,0,412,413,414,Black,Hispanic,White
21377,38,21377,11,3,347,0,0,412,413,414,Black,Hispanic,White
21378,38,21378,11,3,347,0,0,412,413,414,Black,Hispanic,White
21379,38,21379,11,3,347,0,0,414,413,412,White,Hispanic,Black
21380,38,21380,11,3,347,0,0,412,414,413,Black,White,Hispanic
21381,38,21381,11,3,347,0,0,412,413,414,Black,Hispanic,White
21382,38,21382,11,3,347,0,0,412,0,0,Black,0,0
21383,38,21383,11,3,347,0,0,414,413,412,White,Hispanic,Black
21384,38,21384,11,3,347,0,1,0,0,0,0,0,0
21385,38,21385,11,3,347,0,0,413,0,0,Hispanic,0,0
21386,38,21386,11,3,347,0,0,412,0,0,Black,0,0
21387,38,21387,11,3,347,0,0,412,414,413,Black,White,Hispanic
21388,38,21388,11,3,348,0,0,412,413,414,Black,Hispanic,White
21389,38,21389,11,3,348,0,0,414,0,0,White,0,0
21390,38,21390,11,3,348,0,0,412,414,413,Black,White,Hispanic
21391,38,21391,11,3,348,0,0,414,412,413,White,Black,Hispanic
21392,38,21392,11,3,348,0,0,412,414,413,Black,White,Hispanic
21393,38,21393,11,3,348,0,0,414,412,413,White,Black,Hispanic
21394,38,21394,11,3,348,0,0,412,0,0,Black,0,0
21395,38,21395,11,3,348,0,0,412,0,0,Black,0,0
21396,38,21396,11,3,348,0,0,412,414,0,Black,White,0
21397,38,21397,11,3,348,0,0,412,413,414,Black,Hispanic,White
21398,38,21398,11,3,348,0,0,412,413,414,Black,Hispanic,White
21399,38,21399,11,3,348,0,0,412,0,0,Black,0,0
21400,38,21400,11,3,348,0,0,414,412,413,White,Black,Hispanic
21401,38,21401,11,3,348,0,0,414,0,0,White,0,0
21402,38,21402,11,3,348,0,0,413,0,0,Hispanic,0,0
21403,38,21403,11,3,348,0,0,412,0,0,Black,0,0
21404,38,21404,11,3,348,0,0,412,0,0,Black,0,0
21405,38,21405,11,3,348,0,0,414,413,0,White,Hispanic,0
21406,38,21406,11,3,348,0,0,412,414,413,Black,White,Hispanic
21407,38,21407,11,3,348,0,0,414,413,0,White,Hispanic,0
21408,38,21408,11,3,348,0,0,412,0,0,Black,0,0
21409,38,21409,11,3,348,0,0,414,413,0,White,Hispanic,0
21410,38,21410,11,3,348,0,0,412,413,414,Black,Hispanic,White
21411,38,21411,11,3,348,0,0,412,413,414,Black,Hispanic,White
21412,38,21412,11,3,348,0,0,412,414,0,Black,White,0
21413,38,21413,11,3,348,0,0,414,413,0,White,Hispanic,0
21414,38,21414,11,3,348,0,0,414,413,0,White,Hispanic,0
21415,38,21415,11,3,348,0,0,412,0,0,Black,0,0
21416,38,21416,11,3,348,0,0,412,414,413,Black,White,Hispanic
21417,38,21417,11,3,348,0,0,414,0,0,White,0,0
21418,38,21418,11,3,348,0,0,412,0,0,Black,0,0
21419,38,21419,11,3,348,0,0,413,414,412,Hispanic,White,Black
21420,38,21420,11,3,348,0,0,414,413,412,White,Hispanic,Black
21421,38,21421,11,3,348,0,0,413,412,414,Hispanic,Black,White
21422,38,21422,11,3,348,0,0,412,0,0,Black,0,0
21423,38,21423,11,3,348,0,0,412,414,413,Black,White,Hispanic
21424,38,21424,11,3,348,0,0,414,413,412,White,Hispanic,Black
21425,38,21425,11,3,348,0,0,412,414,413,Black,White,Hispanic
21426,38,21426,11,3,348,0,0,412,413,0,Black,Hispanic,0
21427,38,21427,11,3,348,0,0,414,412,413,White,Black,Hispanic
