Pref_Voter_Id,Contest_Id,Pref_Voter_Id,Serial_Number_Id,Tally_Type_Id,Precinct_Id,Over_Vote,Under_Vote,Choice_1,Choice_2,Choice_3,Choice_1_Race_Id,Choice_2_Race_Id,Choice_3_Race_Id
31925,65,31925,1,3,240,0,0,386,382,384,Undetermined,White,Black
31926,65,31926,1,3,240,0,0,385,0,0,Black,0,0
31927,65,31927,1,3,240,0,0,386,0,0,Undetermined,0,0
31928,65,31928,1,3,240,0,1,0,0,0,0,0,0
31929,65,31929,1,3,240,0,0,382,384,383,White,Black,Black
31930,65,31930,1,3,240,0,0,385,383,381,Black,Black,Black
31931,65,31931,1,3,240,0,0,382,383,385,White,Black,Black
31932,65,31932,1,3,240,0,1,0,0,0,0,0,0
31933,65,31933,1,3,240,0,0,382,386,0,White,Undetermined,0
31934,65,31934,1,3,240,0,0,382,386,0,White,Undetermined,0
31935,65,31935,1,3,240,0,0,382,381,383,White,Black,Black
31936,65,31936,1,3,240,0,0,385,386,382,Black,Undetermined,White
31937,65,31937,1,3,240,0,0,385,382,383,Black,White,Black
31938,65,31938,1,3,240,0,0,382,381,385,White,Black,Black
31939,65,31939,1,3,240,0,0,385,382,0,Black,White,0
31940,65,31940,1,3,240,0,0,382,386,385,White,Undetermined,Black
31941,65,31941,1,3,240,0,0,385,384,0,Black,Black,0
31942,65,31942,1,3,240,0,0,384,385,381,Black,Black,Black
31943,65,31943,1,3,240,0,0,385,386,382,Black,Undetermined,White
31944,65,31944,1,3,240,0,0,383,382,385,Black,White,Black
31945,65,31945,1,3,240,0,0,384,385,383,Black,Black,Black
31946,65,31946,1,3,240,0,0,384,383,0,Black,Black,0
31947,65,31947,1,3,240,0,0,386,382,0,Undetermined,White,0
31948,65,31948,1,3,240,0,0,384,383,385,Black,Black,Black
31949,65,31949,1,3,240,0,0,385,0,0,Black,0,0
31950,65,31950,1,3,240,0,0,382,386,0,White,Undetermined,0
31951,65,31951,1,3,240,0,1,0,0,0,0,0,0
31952,65,31952,1,3,240,0,0,385,0,0,Black,0,0
31953,65,31953,1,3,240,0,1,0,0,0,0,0,0
31954,65,31954,1,3,240,0,1,0,0,0,0,0,0
31955,65,31955,1,3,240,0,0,386,383,0,Undetermined,Black,0
31956,65,31956,1,3,240,0,0,384,385,386,Black,Black,Undetermined
31957,65,31957,1,3,240,0,0,384,383,0,Black,Black,0
31958,65,31958,1,3,240,0,0,385,0,0,Black,0,0
31959,65,31959,1,3,240,0,0,385,386,381,Black,Undetermined,Black
31960,65,31960,1,3,240,0,0,383,384,385,Black,Black,Black
31961,65,31961,1,3,240,0,0,386,383,0,Undetermined,Black,0
31962,65,31962,1,3,240,0,0,382,383,385,White,Black,Black
31963,65,31963,1,3,240,0,0,383,381,386,Black,Black,Undetermined
31964,65,31964,1,3,240,0,0,386,385,384,Undetermined,Black,Black
31965,65,31965,1,3,240,0,0,382,385,381,White,Black,Black
31966,65,31966,1,3,240,0,1,0,0,0,0,0,0
31967,65,31967,1,3,240,0,0,385,0,0,Black,0,0
31968,65,31968,1,3,240,0,0,381,0,0,Black,0,0
31969,65,31969,1,3,240,0,1,0,0,0,0,0,0
31970,65,31970,1,3,240,0,0,384,386,383,Black,Undetermined,Black
31971,65,31971,1,3,240,0,0,382,385,386,White,Black,Undetermined
31972,65,31972,1,3,240,0,0,382,386,0,White,Undetermined,0
31973,65,31973,1,3,240,0,0,385,0,0,Black,0,0
31974,65,31974,1,3,240,0,0,381,0,0,Black,0,0
31975,65,31975,1,3,240,0,0,384,385,382,Black,Black,White
31976,65,31976,1,3,240,0,0,384,385,383,Black,Black,Black
31977,65,31977,1,3,240,0,1,0,0,0,0,0,0
31978,65,31978,1,3,240,0,0,384,383,0,Black,Black,0
31979,65,31979,1,3,240,0,1,0,0,0,0,0,0
31980,65,31980,1,3,240,0,0,382,0,0,White,0,0
31981,65,31981,1,3,240,0,0,383,384,89,Black,Black,89
31982,65,31982,1,3,240,0,0,381,383,385,Black,Black,Black
31983,65,31983,1,3,240,0,0,385,381,0,Black,Black,0
31984,65,31984,1,3,240,0,0,382,0,0,White,0,0
31985,65,31985,1,3,240,0,0,382,385,386,White,Black,Undetermined
31986,65,31986,1,3,240,0,1,0,0,0,0,0,0
31987,65,31987,1,3,240,0,0,381,382,0,Black,White,0
31988,65,31988,1,3,240,0,0,383,0,0,Black,0,0
31989,65,31989,1,3,240,0,0,381,382,385,Black,White,Black
31990,65,31990,1,3,240,0,0,384,386,381,Black,Undetermined,Black
31991,65,31991,1,3,240,0,0,382,384,386,White,Black,Undetermined
31992,65,31992,1,3,240,0,1,0,0,0,0,0,0
31993,65,31993,1,3,240,0,0,382,383,384,White,Black,Black
31994,65,31994,1,3,240,0,0,386,382,381,Undetermined,White,Black
31995,65,31995,1,3,240,0,0,383,386,385,Black,Undetermined,Black
31996,65,31996,1,3,240,0,0,385,384,0,Black,Black,0
31997,65,31997,1,3,240,0,0,382,386,0,White,Undetermined,0
31998,65,31998,1,3,240,0,0,381,385,382,Black,Black,White
31999,65,31999,1,3,240,0,0,386,0,0,Undetermined,0,0
32000,65,32000,1,3,240,0,0,383,384,385,Black,Black,Black
32001,65,32001,1,3,240,0,0,383,0,0,Black,0,0
32002,65,32002,1,3,240,0,0,383,384,381,Black,Black,Black
32003,65,32003,1,3,240,0,0,382,385,0,White,Black,0
32004,65,32004,1,3,240,0,0,382,383,0,White,Black,0
32005,65,32005,1,3,240,0,0,382,385,386,White,Black,Undetermined
32006,65,32006,1,3,240,0,0,386,382,385,Undetermined,White,Black
32007,65,32007,1,3,240,0,0,386,382,385,Undetermined,White,Black
32008,65,32008,1,3,240,0,0,383,382,381,Black,White,Black
32009,65,32009,1,3,240,0,0,381,384,383,Black,Black,Black
32010,65,32010,1,3,240,0,0,382,0,0,White,0,0
32011,65,32011,1,3,240,0,0,385,383,381,Black,Black,Black
32012,65,32012,1,3,240,0,0,383,386,384,Black,Undetermined,Black
32013,65,32013,1,3,240,0,0,382,384,385,White,Black,Black
32014,65,32014,1,3,240,0,0,382,386,385,White,Undetermined,Black
32015,65,32015,1,3,240,0,0,382,0,0,White,0,0
32016,65,32016,1,3,240,0,0,383,381,384,Black,Black,Black
32017,65,32017,1,3,240,0,0,385,384,382,Black,Black,White
32018,65,32018,1,3,240,0,0,386,382,385,Undetermined,White,Black
32019,65,32019,1,3,242,0,0,384,383,385,Black,Black,Black
32020,65,32020,1,3,244,0,0,382,0,0,White,0,0
32021,65,32021,1,3,244,0,0,384,386,383,Black,Undetermined,Black
32022,65,32022,1,3,244,0,0,382,0,0,White,0,0
32023,65,32023,1,3,244,0,0,383,385,386,Black,Black,Undetermined
32024,65,32024,1,3,244,0,0,386,385,381,Undetermined,Black,Black
32025,65,32025,1,3,244,0,0,386,0,0,Undetermined,0,0
32026,65,32026,1,3,244,0,0,385,0,0,Black,0,0
32027,65,32027,1,3,244,0,0,382,0,0,White,0,0
32028,65,32028,1,3,244,0,0,382,383,386,White,Black,Undetermined
32029,65,32029,1,3,244,0,0,382,0,0,White,0,0
32030,65,32030,1,3,244,0,0,385,384,382,Black,Black,White
32031,65,32031,1,3,244,0,0,386,385,382,Undetermined,Black,White
32032,65,32032,1,3,244,0,0,382,386,385,White,Undetermined,Black
32033,65,32033,1,3,244,0,0,385,384,382,Black,Black,White
32034,65,32034,1,3,244,0,1,0,0,0,0,0,0
32035,65,32035,1,3,244,0,0,386,382,385,Undetermined,White,Black
32036,65,32036,1,3,244,0,0,383,384,385,Black,Black,Black
32037,65,32037,1,3,244,0,0,383,384,381,Black,Black,Black
32038,65,32038,1,3,244,0,0,385,383,386,Black,Black,Undetermined
32039,65,32039,1,3,244,0,0,386,0,0,Undetermined,0,0
32040,65,32040,1,3,244,0,0,382,385,386,White,Black,Undetermined
32041,65,32041,1,3,244,0,0,386,0,0,Undetermined,0,0
32042,65,32042,1,3,244,0,0,385,0,0,Black,0,0
32043,65,32043,1,3,244,0,0,385,383,381,Black,Black,Black
32044,65,32044,1,3,244,0,0,381,384,385,Black,Black,Black
32045,65,32045,1,3,244,0,0,385,383,384,Black,Black,Black
32046,65,32046,1,3,244,0,0,383,385,384,Black,Black,Black
32047,65,32047,1,3,244,0,0,384,382,381,Black,White,Black
32048,65,32048,1,3,244,0,0,385,384,382,Black,Black,White
32049,65,32049,1,3,244,0,0,384,381,382,Black,Black,White
32050,65,32050,1,3,244,0,0,381,386,384,Black,Undetermined,Black
32051,65,32051,1,3,244,0,0,384,385,381,Black,Black,Black
32052,65,32052,1,3,244,0,0,385,381,0,Black,Black,0
32053,65,32053,1,3,244,0,0,383,384,385,Black,Black,Black
32054,65,32054,1,3,244,0,0,384,383,0,Black,Black,0
32055,65,32055,1,3,244,0,0,381,382,385,Black,White,Black
32056,65,32056,1,3,244,0,1,0,0,0,0,0,0
32057,65,32057,1,3,244,0,0,382,381,386,White,Black,Undetermined
32058,65,32058,1,3,244,0,0,384,385,382,Black,Black,White
32059,65,32059,1,3,244,0,0,382,385,386,White,Black,Undetermined
32060,65,32060,1,3,244,0,0,385,383,382,Black,Black,White
32061,65,32061,1,3,244,0,1,0,0,0,0,0,0
32062,65,32062,1,3,244,0,0,385,382,383,Black,White,Black
32063,65,32063,1,3,244,0,0,385,384,382,Black,Black,White
32064,65,32064,1,3,244,0,0,386,385,384,Undetermined,Black,Black
32065,65,32065,1,3,244,0,0,381,382,385,Black,White,Black
32066,65,32066,1,3,244,0,0,382,386,384,White,Undetermined,Black
32067,65,32067,1,3,244,0,0,385,386,381,Black,Undetermined,Black
32068,65,32068,1,3,244,0,0,384,0,0,Black,0,0
32069,65,32069,1,3,244,0,0,382,384,386,White,Black,Undetermined
32070,65,32070,1,3,244,0,0,383,384,385,Black,Black,Black
32071,65,32071,1,3,244,0,0,383,0,0,Black,0,0
32072,65,32072,1,3,244,0,0,383,381,385,Black,Black,Black
32073,65,32073,1,3,244,0,0,382,383,386,White,Black,Undetermined
32074,65,32074,1,3,244,0,0,385,386,384,Black,Undetermined,Black
32075,65,32075,1,3,244,0,0,383,385,0,Black,Black,0
32076,65,32076,1,3,244,0,1,0,0,0,0,0,0
32077,65,32077,1,3,244,0,0,385,386,381,Black,Undetermined,Black
32078,65,32078,1,3,244,0,0,382,384,381,White,Black,Black
32079,65,32079,1,3,244,0,0,384,385,386,Black,Black,Undetermined
32080,65,32080,1,3,244,0,0,386,385,382,Undetermined,Black,White
32081,65,32081,1,3,244,0,0,381,386,385,Black,Undetermined,Black
32082,65,32082,1,3,244,0,1,0,0,0,0,0,0
32083,65,32083,1,3,244,0,0,385,384,383,Black,Black,Black
32084,65,32084,1,3,244,0,0,381,385,384,Black,Black,Black
32085,65,32085,1,3,244,0,0,385,383,381,Black,Black,Black
32086,65,32086,1,3,244,0,0,386,0,0,Undetermined,0,0
32087,65,32087,1,3,244,0,0,382,386,385,White,Undetermined,Black
32088,65,32088,1,3,244,0,0,386,384,89,Undetermined,Black,89
32089,65,32089,1,3,244,0,0,382,0,0,White,0,0
32090,65,32090,1,3,244,0,0,386,384,385,Undetermined,Black,Black
32091,65,32091,1,3,244,0,0,382,385,383,White,Black,Black
32092,65,32092,1,3,244,0,0,385,386,382,Black,Undetermined,White
32093,65,32093,1,3,244,0,0,384,385,386,Black,Black,Undetermined
32094,65,32094,1,3,244,0,0,383,381,386,Black,Black,Undetermined
32095,65,32095,1,3,244,0,0,382,0,0,White,0,0
32096,65,32096,1,3,244,0,0,382,0,0,White,0,0
32097,65,32097,1,3,244,0,0,382,385,386,White,Black,Undetermined
32098,65,32098,1,3,244,0,0,386,384,382,Undetermined,Black,White
32099,65,32099,1,3,244,0,0,383,382,384,Black,White,Black
32100,65,32100,1,3,244,0,0,381,383,384,Black,Black,Black
32101,65,32101,1,3,244,0,1,0,0,0,0,0,0
32148,65,32148,1,3,254,0,0,384,382,0,Black,White,0
32149,65,32149,1,3,254,0,0,384,0,0,Black,0,0
32150,65,32150,1,3,254,0,0,383,0,0,Black,0,0
32151,65,32151,1,3,254,0,0,382,385,381,White,Black,Black
32152,65,32152,1,3,254,0,0,382,385,386,White,Black,Undetermined
32153,65,32153,1,3,254,0,0,385,384,386,Black,Black,Undetermined
32154,65,32154,1,3,254,0,0,386,382,384,Undetermined,White,Black
32155,65,32155,1,3,254,0,0,386,382,383,Undetermined,White,Black
32156,65,32156,1,3,254,0,0,385,0,0,Black,0,0
32157,65,32157,1,3,254,0,0,385,381,382,Black,Black,White
32158,65,32158,1,3,254,0,1,0,0,0,0,0,0
32159,65,32159,1,3,254,0,1,0,0,0,0,0,0
32160,65,32160,1,3,254,0,0,385,382,386,Black,White,Undetermined
32161,65,32161,1,3,254,0,0,385,383,382,Black,Black,White
32162,65,32162,1,3,254,0,0,382,384,386,White,Black,Undetermined
32163,65,32163,1,3,254,0,0,385,381,0,Black,Black,0
32164,65,32164,1,3,254,0,1,0,0,0,0,0,0
32165,65,32165,1,3,254,0,0,383,381,384,Black,Black,Black
32166,65,32166,1,3,254,0,0,382,381,386,White,Black,Undetermined
32167,65,32167,1,3,254,0,0,382,386,381,White,Undetermined,Black
32168,65,32168,1,3,254,0,0,386,382,385,Undetermined,White,Black
32169,65,32169,1,3,254,0,0,385,386,383,Black,Undetermined,Black
32170,65,32170,1,3,254,0,0,386,382,383,Undetermined,White,Black
32171,65,32171,1,3,254,0,1,0,0,0,0,0,0
32172,65,32172,1,3,254,0,0,382,0,0,White,0,0
32173,65,32173,1,3,254,0,0,385,384,386,Black,Black,Undetermined
32174,65,32174,1,3,254,0,0,381,0,0,Black,0,0
32175,65,32175,1,3,254,0,1,0,0,0,0,0,0
32176,65,32176,1,3,254,0,1,0,0,0,0,0,0
32177,65,32177,1,3,254,0,0,385,0,0,Black,0,0
32178,65,32178,1,3,254,0,0,381,384,382,Black,Black,White
32179,65,32179,1,3,254,0,0,383,0,0,Black,0,0
32180,65,32180,1,3,254,0,1,0,0,0,0,0,0
32181,65,32181,1,3,254,0,0,382,385,0,White,Black,0
32182,65,32182,1,3,254,0,0,383,384,385,Black,Black,Black
32183,65,32183,1,3,254,0,0,382,383,386,White,Black,Undetermined
32184,65,32184,1,3,254,0,0,383,382,0,Black,White,0
32185,65,32185,1,3,254,0,0,386,382,384,Undetermined,White,Black
32186,65,32186,1,3,254,0,0,385,383,384,Black,Black,Black
32187,65,32187,1,3,254,0,0,382,385,384,White,Black,Black
32188,65,32188,1,3,254,0,0,382,385,384,White,Black,Black
32189,65,32189,1,3,254,0,0,381,383,384,Black,Black,Black
32190,65,32190,1,3,254,0,0,382,0,0,White,0,0
32191,65,32191,1,3,254,0,0,385,382,384,Black,White,Black
32192,65,32192,1,3,254,0,0,382,0,0,White,0,0
32193,65,32193,1,3,254,0,1,0,0,0,0,0,0
32194,65,32194,1,3,254,0,0,384,386,382,Black,Undetermined,White
32195,65,32195,1,3,254,0,0,385,381,0,Black,Black,0
32196,65,32196,1,3,254,0,0,383,0,0,Black,0,0
32197,65,32197,1,3,254,0,0,382,0,0,White,0,0
32198,65,32198,1,3,254,0,0,383,0,0,Black,0,0
32199,65,32199,1,3,254,0,0,384,382,386,Black,White,Undetermined
32200,65,32200,1,3,254,0,0,384,0,0,Black,0,0
32201,65,32201,1,3,254,0,0,386,382,385,Undetermined,White,Black
32202,65,32202,1,3,254,0,0,382,385,386,White,Black,Undetermined
32203,65,32203,1,3,254,0,0,383,89,0,Black,89,0
32204,65,32204,1,3,254,0,0,385,386,383,Black,Undetermined,Black
32205,65,32205,1,3,254,0,0,382,0,0,White,0,0
32206,65,32206,1,3,254,0,0,385,386,383,Black,Undetermined,Black
32207,65,32207,1,3,254,0,0,385,384,0,Black,Black,0
32208,65,32208,1,3,254,0,0,381,385,384,Black,Black,Black
32209,65,32209,1,3,254,0,0,382,0,0,White,0,0
32210,65,32210,1,3,254,0,1,0,0,0,0,0,0
32211,65,32211,1,3,254,0,0,385,381,0,Black,Black,0
32212,65,32212,1,3,254,0,0,384,381,386,Black,Black,Undetermined
32213,65,32213,1,3,254,0,0,386,0,0,Undetermined,0,0
32414,65,32414,1,3,262,0,1,0,0,0,0,0,0
32415,65,32415,1,3,262,0,0,385,383,386,Black,Black,Undetermined
32416,65,32416,1,3,262,0,0,384,382,385,Black,White,Black
32417,65,32417,1,3,262,0,0,381,384,386,Black,Black,Undetermined
32418,65,32418,1,3,262,0,0,382,385,384,White,Black,Black
32419,65,32419,1,3,262,0,0,385,0,0,Black,0,0
32420,65,32420,1,3,262,0,0,382,383,385,White,Black,Black
32421,65,32421,1,3,262,0,0,386,382,385,Undetermined,White,Black
32422,65,32422,1,3,262,0,0,385,382,0,Black,White,0
32423,65,32423,1,3,262,0,0,382,0,0,White,0,0
32424,65,32424,1,3,262,0,1,0,0,0,0,0,0
32425,65,32425,1,3,262,0,0,385,383,386,Black,Black,Undetermined
32426,65,32426,1,3,262,0,1,0,0,0,0,0,0
32427,65,32427,1,3,262,0,1,0,0,0,0,0,0
32428,65,32428,1,3,262,0,0,381,384,385,Black,Black,Black
32429,65,32429,1,3,262,0,0,383,384,385,Black,Black,Black
32430,65,32430,1,3,262,0,0,382,0,0,White,0,0
32431,65,32431,1,3,262,0,0,386,0,0,Undetermined,0,0
32432,65,32432,1,3,262,0,0,385,0,0,Black,0,0
32433,65,32433,1,3,262,0,0,385,382,384,Black,White,Black
32434,65,32434,1,3,262,0,0,386,382,0,Undetermined,White,0
32435,65,32435,1,3,262,0,0,386,382,385,Undetermined,White,Black
32436,65,32436,1,3,262,0,0,382,383,385,White,Black,Black
32437,65,32437,1,3,262,0,0,385,0,0,Black,0,0
32438,65,32438,1,3,262,0,0,385,382,384,Black,White,Black
32439,65,32439,1,3,262,0,0,382,384,385,White,Black,Black
32440,65,32440,1,3,262,0,0,386,382,385,Undetermined,White,Black
32441,65,32441,1,3,262,0,0,382,383,385,White,Black,Black
32442,65,32442,1,3,262,0,0,384,385,0,Black,Black,0
32443,65,32443,1,3,262,0,0,382,385,386,White,Black,Undetermined
32444,65,32444,1,3,262,0,0,383,382,384,Black,White,Black
32445,65,32445,1,3,262,0,0,384,385,0,Black,Black,0
32446,65,32446,1,3,262,0,0,382,381,385,White,Black,Black
32447,65,32447,1,3,262,0,0,383,384,385,Black,Black,Black
32448,65,32448,1,3,262,0,0,383,382,385,Black,White,Black
32449,65,32449,1,3,262,0,0,383,384,386,Black,Black,Undetermined
32450,65,32450,1,3,262,0,0,385,386,382,Black,Undetermined,White
32451,65,32451,1,3,262,0,1,0,0,0,0,0,0
32452,65,32452,1,3,262,0,1,0,0,0,0,0,0
32453,65,32453,1,3,262,0,0,385,382,0,Black,White,0
32454,65,32454,1,3,262,0,0,382,385,383,White,Black,Black
32455,65,32455,1,3,262,0,0,385,381,383,Black,Black,Black
32456,65,32456,1,3,262,0,0,386,382,0,Undetermined,White,0
32457,65,32457,1,3,262,0,0,382,384,383,White,Black,Black
32458,65,32458,1,3,262,0,0,382,383,381,White,Black,Black
32459,65,32459,1,3,262,0,0,382,385,384,White,Black,Black
32460,65,32460,1,3,262,0,1,386,0,0,Undetermined,0,0
32461,65,32461,1,3,262,0,0,382,385,381,White,Black,Black
32462,65,32462,1,3,262,0,0,385,383,384,Black,Black,Black
32463,65,32463,1,3,262,0,0,384,0,0,Black,0,0
32464,65,32464,1,3,262,0,0,383,384,385,Black,Black,Black
32465,65,32465,1,3,262,0,0,382,0,0,White,0,0
32466,65,32466,1,3,262,0,0,382,0,0,White,0,0
32467,65,32467,1,3,262,0,0,385,386,383,Black,Undetermined,Black
32468,65,32468,1,3,262,0,0,384,385,383,Black,Black,Black
32469,65,32469,1,3,262,0,0,386,382,381,Undetermined,White,Black
32470,65,32470,1,3,262,0,0,382,381,386,White,Black,Undetermined
32471,65,32471,1,3,262,0,0,381,382,386,Black,White,Undetermined
32472,65,32472,1,3,262,0,0,381,0,0,Black,0,0
32473,65,32473,1,3,262,0,0,382,0,0,White,0,0
32474,65,32474,1,3,262,0,0,382,385,386,White,Black,Undetermined
32475,65,32475,1,3,262,0,0,382,384,386,White,Black,Undetermined
32476,65,32476,1,3,262,0,0,382,384,386,White,Black,Undetermined
32477,65,32477,1,3,262,0,0,381,382,383,Black,White,Black
32478,65,32478,1,3,262,0,0,382,386,0,White,Undetermined,0
32479,65,32479,1,3,262,0,0,385,383,386,Black,Black,Undetermined
32480,65,32480,1,3,262,0,1,0,0,0,0,0,0
32481,65,32481,1,3,262,0,0,383,381,384,Black,Black,Black
32482,65,32482,1,3,262,0,0,385,381,382,Black,Black,White
32483,65,32483,1,3,262,0,0,382,383,385,White,Black,Black
32484,65,32484,1,3,262,0,0,382,386,385,White,Undetermined,Black
32485,65,32485,1,3,265,0,0,383,385,382,Black,Black,White
32486,65,32486,1,3,265,0,0,385,384,382,Black,Black,White
32487,65,32487,1,3,265,0,0,382,384,385,White,Black,Black
32488,65,32488,1,3,265,0,0,385,382,0,Black,White,0
32489,65,32489,1,3,265,0,0,385,381,386,Black,Black,Undetermined
32490,65,32490,1,3,265,0,0,385,0,0,Black,0,0
32491,65,32491,1,3,265,0,0,385,383,384,Black,Black,Black
32492,65,32492,1,3,265,0,0,382,0,0,White,0,0
32493,65,32493,1,3,265,0,0,385,382,383,Black,White,Black
32494,65,32494,1,3,265,0,0,383,89,0,Black,89,0
32495,65,32495,1,3,265,0,0,383,385,384,Black,Black,Black
32496,65,32496,1,3,265,0,1,0,0,0,0,0,0
32497,65,32497,1,3,265,0,0,384,0,0,Black,0,0
32498,65,32498,1,3,265,0,0,385,382,386,Black,White,Undetermined
32499,65,32499,1,3,265,0,0,385,381,383,Black,Black,Black
32500,65,32500,1,3,265,0,0,384,381,0,Black,Black,0
32501,65,32501,1,3,265,0,0,385,382,383,Black,White,Black
32502,65,32502,1,3,265,0,0,382,386,385,White,Undetermined,Black
32503,65,32503,1,3,265,0,0,385,382,384,Black,White,Black
32504,65,32504,1,3,265,0,0,385,382,381,Black,White,Black
32505,65,32505,1,3,265,0,0,384,0,0,Black,0,0
32506,65,32506,1,3,265,0,0,383,384,0,Black,Black,0
32507,65,32507,1,3,265,0,0,385,0,0,Black,0,0
32508,65,32508,1,3,265,0,0,382,385,386,White,Black,Undetermined
32509,65,32509,1,3,265,0,1,0,0,0,0,0,0
32510,65,32510,1,3,265,0,0,385,382,381,Black,White,Black
32511,65,32511,1,3,265,0,0,385,381,386,Black,Black,Undetermined
32512,65,32512,1,3,265,0,1,0,0,0,0,0,0
32513,65,32513,1,3,265,0,0,384,383,381,Black,Black,Black
32514,65,32514,1,3,265,0,0,382,385,383,White,Black,Black
32515,65,32515,1,3,265,0,0,384,0,0,Black,0,0
32516,65,32516,1,3,265,0,1,0,0,0,0,0,0
32517,65,32517,1,3,265,0,0,384,382,385,Black,White,Black
32518,65,32518,1,3,265,0,0,383,381,386,Black,Black,Undetermined
32519,65,32519,1,3,265,0,0,382,384,385,White,Black,Black
32520,65,32520,1,3,265,0,1,0,0,0,0,0,0
32521,65,32521,1,3,265,0,1,0,0,0,0,0,0
32522,65,32522,1,3,265,0,0,384,383,385,Black,Black,Black
32523,65,32523,1,3,265,0,0,386,384,382,Undetermined,Black,White
32524,65,32524,1,3,265,0,0,382,385,383,White,Black,Black
32525,65,32525,1,3,265,0,0,382,386,381,White,Undetermined,Black
32526,65,32526,1,3,265,0,0,382,384,386,White,Black,Undetermined
