,Asian,Black,Hispanic,White
1353,0,8,11,11
1354,0,11,7,12
1355,0,10,6,14
1356,0,10,7,13
1357,0,9,8,13
1358,0,8,9,13
1359,0,11,9,10
1360,0,10,10,10
1361,0,11,10,9
1362,0,11,9,10
1363,0,10,10,10
1364,0,9,10,11
1365,0,10,9,11
1366,0,9,10,11
1367,0,10,8,12
1368,0,11,8,11
1369,0,9,10,11
1370,0,12,8,10
1371,0,10,9,11
1372,0,9,10,11
1373,0,12,9,9
1374,0,12,8,10
1375,0,10,8,12
1376,0,10,7,13
1377,0,12,9,9
1378,0,11,8,11
1379,0,10,8,12
1380,0,12,6,12
1381,0,12,8,10
1382,1,11,8,10
1383,0,10,9,11
1384,0,11,10,9
1385,0,11,8,11
1386,0,10,10,10
1387,0,11,8,11
1388,0,11,9,10
1389,0,12,8,10
1390,0,8,10,12
1391,0,11,8,11
1392,0,11,10,9
1393,0,9,11,10
1394,0,7,11,12
1395,0,11,7,12
1396,0,12,7,11
1397,0,11,7,12
1398,0,12,7,11
1399,0,11,7,12
1400,0,12,9,9
1401,0,11,8,11
1402,0,12,7,11
1403,0,10,9,11
1404,1,9,8,12
1405,0,11,8,11
1406,1,8,10,11
1407,0,8,10,12
1408,0,13,6,11
1409,0,9,11,10
1410,0,12,9,9
1411,0,9,9,12
1412,0,10,9,11
1413,0,11,9,10
1414,0,10,6,14
1415,0,11,9,10
1416,1,9,11,9
1417,0,9,9,12
1418,0,12,7,11
1419,0,11,7,12
1420,0,11,6,13
1421,0,13,8,9
1422,0,9,8,13
1423,0,8,13,9
1424,0,10,7,13
1425,0,10,10,10
1426,0,12,8,10
1427,0,12,7,11
1428,0,10,10,10
1429,0,9,11,10
1430,0,12,7,11
1431,0,10,6,14
1432,1,8,13,8
1433,0,12,6,12
1434,0,11,8,11
1435,0,9,11,10
1436,0,8,9,13
1437,0,9,7,14
1438,0,8,12,10
1439,0,11,7,12
1440,0,7,10,13
1441,0,10,10,10
1442,0,10,11,9
1443,0,10,9,11
1444,0,12,7,11
1445,0,9,8,13
1446,0,10,8,12
1447,0,10,7,13
1448,0,10,10,10
1449,0,11,7,12
1450,0,10,8,12
1451,0,11,8,11
1452,0,11,8,11
1453,0,8,11,11
1454,0,9,9,12
1455,0,10,11,9
1456,0,11,7,12
1457,0,11,9,10
1458,0,11,10,9
1459,0,11,8,11
1460,0,8,11,11
1461,0,9,8,13
1462,0,12,7,11
1463,0,10,9,11
1464,0,9,12,9
1465,0,11,6,13
1466,0,9,9,12
1467,0,10,10,10
1468,0,10,9,11
1469,0,10,7,13
1470,0,11,9,10
1471,0,10,8,12
1472,0,11,9,10
1473,0,10,11,9
1474,0,9,10,11
1475,0,10,12,8
1476,0,10,10,10
1477,0,11,5,14
1478,0,11,8,11
1479,0,9,12,9
1480,0,11,8,11
1481,0,11,7,12
1482,0,11,7,12
1483,0,12,7,11
1484,0,11,9,10
1485,0,11,7,12
1486,0,8,9,13
1487,0,12,6,12
1488,0,8,9,13
1489,0,12,7,11
1490,0,12,8,10
1491,0,9,11,10
1492,0,12,6,12
1493,0,11,9,10
1494,0,9,12,9
1495,0,10,9,11
1496,0,11,9,10
1497,0,11,10,9
1498,0,10,10,10
1499,0,10,8,12
1500,0,11,6,13
1501,0,12,6,12
1502,0,11,8,11
1503,0,9,8,13
1504,0,10,10,10
1505,0,11,9,10
1506,0,10,8,12
1507,0,11,7,12
1508,0,11,9,10
1509,0,10,6,14
1510,0,11,10,9
1511,0,9,11,10
1512,0,10,10,10
1513,0,9,7,14
1514,0,10,8,12
1515,1,9,9,11
1516,0,11,11,8
1517,0,10,11,9
1518,0,11,9,10
1519,0,10,8,12
1520,0,9,11,10
1521,0,9,9,12
1522,0,10,8,12
1523,0,13,7,10
1524,0,11,9,10
1525,0,10,10,10
1526,0,11,8,11
1527,0,8,10,12
1528,0,12,7,11
1529,0,8,8,14
1530,0,11,8,11
1531,0,12,8,10
1532,0,14,5,11
1533,0,9,8,13
1534,0,11,8,11
1535,0,11,9,10
1536,0,11,10,9
1537,0,11,7,12
1538,0,11,7,12
1539,2,12,7,9
1540,0,11,9,10
1541,0,11,9,10
1542,0,12,7,11
1543,0,9,8,13
1544,0,9,9,12
1545,0,11,8,11
1546,0,12,8,10
1547,0,10,10,10
1548,0,11,9,10
1549,1,11,7,11
1550,0,10,10,10
1551,0,10,9,11
1552,0,11,7,12
1553,0,9,9,12
1554,0,11,8,11
1555,0,10,10,10
1556,0,13,7,10
1557,0,6,11,13
1558,0,11,8,11
1559,0,10,9,11
1560,0,11,7,12
1561,0,12,8,10
1562,0,8,12,10
1563,0,11,8,11
1564,0,9,10,11
1565,1,10,11,8
1566,0,9,12,9
1567,0,9,10,11
1568,0,11,7,12
1569,0,10,8,12
1570,0,10,7,13
1571,0,9,11,10
1572,0,12,8,10
1573,0,6,12,12
1574,0,11,8,11
1575,0,9,10,11
1576,0,9,11,10
1577,0,11,7,12
1578,0,11,8,11
1579,0,10,9,11
1580,0,10,10,10
1581,0,11,8,11
1582,0,9,10,11
1583,0,11,9,10
1584,0,12,9,9
1585,0,13,6,11
1586,0,10,9,11
1587,0,10,7,13
1588,0,10,9,11
1589,0,10,12,8
1590,0,8,9,13
1591,0,10,10,10
1592,0,10,9,11
1593,0,9,11,10
1594,0,9,8,13
1595,0,10,9,11
1596,1,11,7,11
1597,0,12,7,11
1598,0,11,9,10
1599,0,11,10,9
1600,0,10,6,14
1601,0,12,8,10
1602,0,12,9,9
1603,0,12,8,10
1604,0,10,9,11
1605,0,9,10,11
1606,0,8,10,12
1607,0,11,8,11
1608,0,9,8,13
1609,0,11,7,12
1610,0,10,8,12
1611,0,11,10,9
1612,0,8,10,12
1613,0,10,10,10
1614,0,10,11,9
1615,0,10,7,13
1616,0,12,6,12
1617,0,11,7,12
1618,0,11,7,12
1619,0,10,9,11
1620,0,11,7,12
1621,0,11,9,10
1622,1,12,8,9
1623,0,10,8,12
1624,0,9,11,10
1625,0,12,8,10
1626,0,9,9,12
1627,0,10,8,12
1628,1,11,10,8
1629,1,12,8,9
1630,1,12,9,8
1631,0,10,10,10
1632,0,10,10,10
1633,1,11,10,8
1634,0,10,10,10
1635,0,11,7,12
1636,0,12,9,9
1637,0,11,10,9
1638,0,12,7,11
1639,0,9,10,11
1640,0,9,9,12
1641,0,12,7,11
1642,0,9,11,10
1643,0,13,8,9
1644,0,9,11,10
1645,0,10,9,11
1646,0,11,7,12
1647,0,12,8,10
1648,1,8,9,12
1649,0,11,9,10
1650,0,8,13,9
1651,1,10,10,9
1652,0,9,10,11
1653,0,12,9,9
1654,0,9,11,10
1655,0,11,9,10
1656,0,11,10,9
1657,0,10,8,12
1658,0,11,9,10
1659,0,9,8,13
1660,1,10,9,10
1661,0,9,9,12
1662,0,10,8,12
1663,0,8,10,12
1664,0,12,8,10
1665,0,10,8,12
1666,0,11,8,11
1667,0,9,10,11
1668,0,11,10,9
1669,0,14,7,9
1670,0,9,9,12
1671,0,11,9,10
1672,0,12,8,10
1673,0,9,11,10
1674,0,10,10,10
1675,0,12,10,8
1676,0,12,7,11
1677,0,12,8,10
1678,0,11,9,10
1679,0,10,8,12
1680,0,9,10,11
1681,0,11,8,11
1682,0,10,9,11
1683,0,10,9,11
1684,0,7,12,11
1685,0,13,7,10
1686,1,9,10,10
1687,0,11,7,12
1688,0,9,10,11
1689,0,11,8,11
1690,0,12,8,10
1691,0,12,7,11
1692,0,8,10,12
1693,0,11,8,11
1694,0,10,8,12
1695,0,9,12,9
1696,0,10,9,11
1697,0,10,8,12
1698,0,10,8,12
1699,0,11,7,12
1700,0,11,10,9
1701,0,10,7,13
1702,0,10,8,12
1703,0,11,7,12
1704,0,10,8,12
1705,0,10,10,10
1706,0,11,5,14
1707,1,11,7,11
1708,0,10,11,9
1709,0,9,10,11
1710,0,12,8,10
1711,0,14,6,10
1712,0,9,10,11
1713,0,9,7,14
1714,0,10,8,12
1715,0,11,7,12
1716,0,10,7,13
1717,0,8,11,11
1718,0,10,9,11
1719,0,10,11,9
1720,0,9,10,11
1721,0,10,10,10
1722,0,10,9,11
1723,0,10,10,10
1724,0,13,8,9
1725,0,12,9,9
1726,0,11,6,13
1727,0,10,8,12
1728,0,10,10,10
1729,0,8,8,14
1730,0,10,7,13
1731,0,9,10,11
1732,0,10,10,10
1733,0,8,10,12
1734,0,10,9,11
1735,0,9,11,10
1736,0,9,9,12
1737,0,10,8,12
1738,0,10,9,11
1739,0,10,8,12
1740,0,10,9,11
1741,0,12,7,11
1742,0,11,11,8
1743,0,9,10,11
1744,0,10,8,12
1745,0,10,10,10
1746,0,11,7,12
1747,0,8,12,10
1748,0,12,8,10
1749,0,10,9,11
1750,0,9,8,13
1751,0,9,10,11
1752,0,12,5,13
1753,0,11,8,11
1754,0,11,9,10
1755,0,10,9,11
1756,0,12,9,9
1757,0,12,8,10
1758,0,9,8,13
1759,0,10,10,10
1760,0,10,8,12
1761,0,9,10,11
1762,0,9,11,10
1763,0,10,9,11
1764,0,10,10,10
1765,0,10,10,10
1766,0,11,9,10
1767,0,10,11,9
1768,0,11,7,12
1769,0,11,9,10
1770,0,10,12,8
1771,0,10,8,12
1772,0,11,5,14
1773,0,12,8,10
1774,0,10,8,12
1775,0,11,8,11
1776,0,9,10,11
1777,0,10,10,10
1778,0,9,9,12
1779,0,12,7,11
1780,0,11,8,11
1781,0,10,10,10
1782,0,11,8,11
1783,0,10,9,11
1784,0,12,7,11
1785,0,11,9,10
1786,0,10,9,11
1787,0,9,8,13
1788,0,10,10,10
1789,0,10,6,14
1790,0,11,8,11
1791,0,9,8,13
1792,0,10,7,13
1793,0,10,9,11
1794,0,11,6,13
1795,0,10,9,11
1796,0,10,9,11
1797,0,12,7,11
1798,0,11,9,10
1799,0,11,6,13
1800,0,8,11,11
1801,0,9,11,10
1802,0,10,9,11
1803,0,13,7,10
1804,0,10,9,11
1805,0,10,9,11
1806,0,10,11,9
1807,0,10,9,11
1808,0,11,9,10
1809,0,10,8,12
1810,0,10,9,11
1811,1,9,9,11
1812,0,9,10,11
1813,0,10,9,11
1814,1,8,10,11
1815,0,11,10,9
1816,0,9,9,12
1817,0,11,8,11
1818,0,12,6,12
1819,0,10,9,11
1820,0,11,7,12
1821,0,9,10,11
1822,0,12,8,10
1823,0,10,9,11
1824,0,11,7,12
1825,0,10,7,13
1826,0,11,7,12
1827,0,9,10,11
1828,0,12,8,10
1829,0,11,7,12
1830,0,10,8,12
1831,0,12,9,9
1832,0,9,11,10
1833,0,10,10,10
1834,0,10,9,11
1835,0,8,10,12
1836,0,10,9,11
1837,0,8,13,9
1838,0,10,7,13
1839,0,12,9,9
1840,0,11,7,12
1841,0,10,10,10
1842,0,10,7,13
1843,0,10,10,10
1844,0,8,9,13
1845,0,13,9,8
1846,0,9,7,14
1847,0,10,10,10
1848,1,10,8,11
1849,0,12,6,12
1850,1,12,8,9
1851,0,11,8,11
1852,0,11,11,8
1853,1,12,6,11
1854,0,11,10,9
1855,0,12,6,12
1856,0,10,10,10
1857,0,12,6,12
1858,0,13,5,12
1859,0,11,10,9
1860,0,9,11,10
1861,0,8,10,12
1862,0,8,10,12
1863,0,11,10,9
1864,0,9,8,13
1865,0,10,8,12
1866,0,9,9,12
1867,0,11,8,11
1868,0,11,8,11
1869,0,7,13,10
1870,0,8,13,9
1871,0,12,8,10
1872,0,12,8,10
1873,0,11,9,10
1874,0,9,8,13
1875,0,10,9,11
1876,0,12,8,10
1877,0,11,9,10
1878,0,11,8,11
1879,0,11,8,11
1880,0,11,10,9
1881,0,10,8,12
1882,0,9,9,12
1883,0,12,7,11
1884,0,10,7,13
1885,0,10,12,8
1886,0,10,10,10
1887,1,10,9,10
1888,1,11,7,11
1889,0,9,9,12
1890,0,11,6,13
1891,0,7,14,9
1892,0,10,9,11
1893,0,11,8,11
1894,0,9,10,11
1895,0,9,8,13
1896,0,9,10,11
1897,0,10,10,10
1898,0,12,8,10
1899,0,10,9,11
1900,0,10,9,11
1901,1,11,8,10
1902,0,9,10,11
1903,0,10,9,11
1904,0,10,11,9
1905,0,13,7,10
1906,0,12,7,11
1907,0,9,9,12
1908,1,9,11,9
1909,0,10,8,12
1910,0,10,9,11
1911,0,10,9,11
1912,0,10,10,10
1913,0,9,9,12
1914,0,11,7,12
1915,0,12,10,8
1916,0,11,8,11
1917,0,10,8,12
1918,0,7,11,12
1919,0,9,11,10
1920,0,11,9,10
1921,0,10,10,10
1922,0,11,9,10
1923,1,9,9,11
1924,0,11,9,10
1925,0,13,9,8
1926,0,11,7,12
1927,0,10,9,11
1928,0,13,7,10
1929,0,8,12,10
1930,0,10,7,13
1931,0,12,6,12
1932,0,11,9,10
1933,0,9,10,11
1934,0,12,8,10
1935,0,9,10,11
1936,0,11,9,10
1937,0,11,10,9
1938,0,9,9,12
1939,0,11,8,11
1940,0,11,8,11
1941,0,10,9,11
1942,1,11,9,9
1943,1,10,9,10
1944,0,11,8,11
1945,0,12,8,10
1946,1,7,11,11
1947,0,11,8,11
1948,0,11,7,12
1949,0,10,9,11
1950,0,9,10,11
1951,0,11,7,12
1952,0,10,9,11
1953,0,9,10,11
1954,0,8,11,11
1955,0,11,9,10
1956,0,11,7,12
1957,0,11,8,11
1958,0,11,8,11
1959,0,10,9,11
1960,0,10,10,10
1961,0,11,9,10
1962,0,11,8,11
1963,0,11,10,9
1964,0,9,10,11
1965,0,11,9,10
1966,0,8,12,10
1967,0,10,9,11
1968,0,10,12,8
1969,0,13,8,9
1970,0,12,8,10
1971,0,10,9,11
1972,0,11,7,12
1973,1,9,10,10
1974,0,10,9,11
1975,1,10,8,11
1976,0,12,7,11
1977,0,11,8,11
1978,1,10,10,9
1979,0,11,6,13
1980,0,8,10,12
1981,0,10,8,12
1982,0,10,10,10
1983,0,11,8,11
1984,0,10,9,11
1985,0,11,7,12
1986,0,10,10,10
1987,0,11,7,12
1988,0,10,9,11
1989,0,10,10,10
1990,0,10,11,9
1991,0,12,8,10
1992,0,9,10,11
1993,0,10,10,10
1994,0,12,8,10
1995,0,11,9,10
1996,0,10,11,9
1997,1,11,9,9
1998,0,11,9,10
1999,0,11,9,10
2000,0,10,8,12
2001,1,12,9,8
2002,0,11,9,10
2003,0,12,7,11
2004,0,10,11,9
2005,0,12,7,11
2006,0,9,10,11
2007,0,11,9,10
2008,0,11,8,11
2009,1,11,10,8
2010,0,11,9,10
2011,0,13,9,8
2012,0,11,7,12
2013,0,10,9,11
2014,0,10,10,10
2015,0,10,10,10
2016,0,11,9,10
2017,0,10,8,12
2018,0,9,9,12
2019,0,11,9,10
2020,0,9,8,13
2021,0,11,10,9
2022,0,10,10,10
2023,0,12,7,11
2024,0,11,7,12
2025,0,11,8,11
2026,1,12,5,12
2027,0,10,8,12
2028,0,8,13,9
2029,1,9,11,9
2030,0,8,11,11
2031,0,11,8,11
2032,0,11,10,9
2033,0,10,9,11
2034,0,10,8,12
2035,0,10,8,12
2036,0,11,8,11
2037,1,11,9,9
2038,0,9,8,13
2039,0,12,8,10
2040,0,9,10,11
2041,0,11,10,9
2042,0,12,7,11
2043,0,11,7,12
2044,0,12,7,11
2045,0,11,9,10
2046,0,13,4,13
2047,0,9,11,10
2048,0,10,7,13
2049,0,9,10,11
2050,0,11,9,10
2051,0,11,9,10
2052,0,12,8,10
2053,0,13,5,12
2054,0,11,6,13
2055,0,11,7,12
2056,0,10,11,9
2057,0,11,7,12
2058,1,9,8,12
2059,0,11,9,10
2060,0,11,9,10
2061,0,12,8,10
2062,0,12,7,11
2063,0,9,11,10
2064,0,10,7,13
2065,1,10,8,11
2066,0,11,6,13
2067,0,10,8,12
2068,1,10,10,9
2069,0,7,11,12
2070,0,11,8,11
2071,0,8,11,11
2072,0,10,10,10
2073,1,13,7,9
2074,0,11,9,10
2075,0,11,7,12
2076,0,9,11,10
2077,0,10,7,13
2078,0,10,9,11
2079,0,12,7,11
2080,0,12,8,10
2081,1,12,7,10
2082,0,11,8,11
2083,0,10,8,12
2084,0,9,9,12
2085,0,10,11,9
2086,0,10,10,10
2087,0,11,7,12
2088,0,13,7,10
2089,0,9,11,10
2090,1,10,9,10
2091,0,11,6,13
2092,0,9,10,11
2093,0,10,11,9
2094,0,10,10,10
2095,0,10,9,11
2096,0,13,9,8
2097,0,12,8,10
2098,0,12,8,10
2099,0,11,10,9
2100,0,11,7,12
2101,0,11,10,9
2102,0,8,10,12
2103,0,11,8,11
2104,0,9,9,12
2105,1,9,10,10
2106,0,11,8,11
2107,0,12,8,10
2108,0,12,6,12
2109,0,12,8,10
2110,0,12,6,12
2111,0,9,11,10
2112,0,11,8,11
2113,0,11,8,11
2114,0,10,8,12
2115,0,10,8,12
2116,0,12,8,10
2117,0,11,8,11
2118,0,12,8,10
2119,0,9,11,10
2120,0,11,8,11
2121,0,8,10,12
2122,0,11,8,11
2123,1,11,8,10
2124,0,10,10,10
2125,0,8,11,11
2126,0,10,8,12
2127,0,10,11,9
2128,1,11,9,9
2129,0,10,10,10
2130,0,10,9,11
2131,0,11,6,13
2132,0,8,9,13
2133,0,12,8,10
2134,0,9,10,11
2135,0,11,8,11
2136,0,10,10,10
2137,0,10,10,10
2138,0,12,6,12
2139,0,9,9,12
2140,0,12,7,11
2141,0,11,8,11
2142,0,11,10,9
2143,0,10,11,9
2144,0,10,10,10
2145,0,10,9,11
2146,0,10,9,11
2147,0,12,7,11
2148,0,11,8,11
2149,0,10,9,11
2150,0,11,6,13
2151,0,10,8,12
2152,0,12,8,10
2153,1,11,8,10
2154,0,8,9,13
2155,0,10,11,9
2156,0,13,7,10
2157,0,10,6,14
2158,0,11,10,9
2159,1,13,7,9
2160,0,11,7,12
2161,0,12,8,10
2162,0,11,8,11
2163,0,11,7,12
2164,0,11,9,10
2165,0,12,10,8
2166,0,11,7,12
2167,0,10,9,11
2168,0,10,10,10
2169,0,8,9,13
2170,0,11,7,12
2171,0,11,7,12
2172,0,9,10,11
2173,0,10,8,12
2174,0,10,11,9
2175,0,11,9,10
2176,0,8,12,10
2177,0,11,8,11
2178,0,11,10,9
2179,0,8,11,11
2180,0,10,8,12
2181,0,11,10,9
2182,0,9,11,10
2183,1,12,9,8
2184,0,10,9,11
2185,0,9,8,13
2186,0,9,9,12
2187,0,10,8,12
2188,0,9,12,9
2189,0,9,9,12
2190,0,11,6,13
2191,0,11,9,10
2192,0,11,7,12
2193,0,10,11,9
2194,0,10,10,10
2195,0,11,7,12
2196,0,10,10,10
2197,0,8,11,11
2198,1,10,10,9
2199,0,11,8,11
2200,0,10,9,11
2201,0,10,9,11
2202,0,11,7,12
2203,0,11,9,10
2204,0,9,11,10
2205,0,15,6,9
2206,1,9,8,12
2207,0,8,10,12
2208,0,10,9,11
2209,0,10,8,12
2210,0,10,8,12
2211,0,9,11,10
2212,0,13,8,9
2213,0,8,11,11
2214,0,10,8,12
2215,0,10,9,11
2216,0,10,9,11
2217,0,9,8,13
2218,0,9,9,12
2219,0,10,7,13
2220,0,12,7,11
2221,0,10,11,9
2222,0,11,10,9
2223,0,12,6,12
2224,0,10,9,11
2225,0,9,9,12
2226,0,12,9,9
2227,0,10,9,11
2228,0,9,11,10
2229,0,10,10,10
2230,0,12,7,11
2231,0,11,6,13
2232,0,11,9,10
2233,0,11,7,12
2234,0,12,7,11
2235,0,12,8,10
2236,0,11,9,10
2237,1,9,8,12
2238,0,10,7,13
2239,0,9,9,12
2240,0,9,12,9
2241,0,11,8,11
2242,0,8,8,14
2243,0,10,10,10
2244,0,9,9,12
2245,0,11,6,13
2246,0,12,7,11
2247,0,10,9,11
2248,0,12,9,9
2249,0,11,8,11
2250,0,9,9,12
2251,0,11,10,9
2252,0,12,8,10
2253,0,10,8,12
2254,0,9,12,9
2255,0,12,6,12
2256,0,9,11,10
2257,0,10,7,13
2258,0,8,11,11
2259,0,13,8,9
2260,0,11,11,8
2261,0,12,9,9
2262,1,10,8,11
2263,0,10,10,10
2264,0,12,8,10
2265,0,10,9,11
2266,0,10,11,9
2267,0,11,8,11
2268,0,8,8,14
2269,1,11,8,10
2270,0,12,8,10
2271,0,10,10,10
2272,0,10,10,10
2273,0,11,12,7
2274,0,11,8,11
2275,0,9,9,12
2276,0,9,9,12
2277,0,11,8,11
2278,0,9,11,10
2279,0,10,7,13
2280,0,10,7,13
2281,0,9,7,14
2282,0,9,11,10
2283,0,10,9,11
2284,0,11,6,13
2285,0,11,8,11
2286,0,11,8,11
2287,0,11,7,12
2288,1,11,7,11
2289,0,12,7,11
2290,0,10,9,11
2291,0,10,8,12
2292,0,10,10,10
2293,0,11,8,11
2294,0,12,8,10
2295,0,10,12,8
2296,0,8,8,14
2297,0,10,10,10
2298,0,8,11,11
2299,0,11,8,11
2300,0,10,8,12
2301,0,10,8,12
2302,0,7,12,11
2303,1,10,8,11
2304,1,11,10,8
2305,0,9,10,11
2306,0,11,7,12
2307,0,11,10,9
2308,0,10,8,12
2309,0,11,8,11
2310,0,11,7,12
2311,0,11,9,10
2312,0,10,9,11
2313,0,11,6,13
2314,0,10,8,12
2315,0,10,9,11
2316,0,11,8,11
2317,0,12,10,8
2318,0,9,10,11
2319,0,11,11,8
2320,0,9,10,11
2321,0,10,10,10
2322,0,10,10,10
2323,0,11,8,11
2324,0,13,8,9
2325,0,12,8,10
2326,0,11,9,10
2327,0,11,8,11
2328,0,7,12,11
2329,0,8,8,14
2330,0,12,7,11
2331,0,11,8,11
2332,0,10,12,8
2333,0,10,9,11
2334,0,8,9,13
2335,0,11,8,11
2336,0,11,8,11
2337,0,11,8,11
2338,0,11,10,9
2339,1,10,7,12
2340,0,10,9,11
2341,0,10,9,11
2342,0,11,6,13
2343,0,12,7,11
2344,0,11,9,10
2345,0,11,9,10
2346,0,10,9,11
2347,0,9,9,12
2348,0,11,7,12
2349,0,12,5,13
2350,0,10,7,13
2351,0,10,8,12
2352,0,10,10,10
2353,0,10,10,10
2354,0,11,8,11
2355,0,9,10,11
2356,0,10,9,11
2357,0,11,8,11
2358,0,13,7,10
2359,0,9,11,10
2360,0,9,12,9
2361,0,10,8,12
2362,0,10,10,10
2363,0,10,8,12
2364,0,11,9,10
2365,0,11,10,9
2366,0,9,9,12
2367,0,10,9,11
2368,0,9,11,10
2369,0,10,7,13
2370,0,11,10,9
2371,0,10,9,11
2372,0,10,9,11
2373,0,11,11,8
2374,0,11,10,9
2375,0,10,6,14
2376,0,8,11,11
2377,0,12,7,11
2378,0,9,9,12
2379,1,9,12,8
2380,0,8,13,9
2381,0,9,8,13
2382,0,8,10,12
2383,0,10,7,13
2384,0,10,10,10
2385,0,11,9,10
2386,0,11,7,12
2387,0,11,8,11
2388,0,12,7,11
2389,0,9,9,12
2390,0,10,8,12
2391,0,11,10,9
2392,0,11,9,10
2393,0,11,8,11
2394,1,11,8,10
2395,0,9,11,10
2396,0,10,8,12
2397,0,11,8,11
2398,0,11,9,10
2399,0,10,7,13
2400,0,9,10,11
2401,0,11,8,11
2402,0,12,7,11
2403,0,9,9,12
2404,0,10,8,12
2405,0,9,12,9
2406,0,11,7,12
2407,0,13,7,10
2408,0,11,9,10
2409,0,13,7,10
2410,0,11,7,12
2411,0,9,10,11
2412,0,11,8,11
2413,0,9,10,11
2414,0,10,8,12
2415,0,10,11,9
2416,0,8,10,12
2417,0,12,8,10
2418,0,10,7,13
2419,0,11,7,12
2420,1,10,8,11
2421,0,10,8,12
2422,0,12,7,11
2423,0,12,8,10
2424,0,10,10,10
2425,0,9,10,11
2426,0,8,11,11
2427,0,12,8,10
2428,0,11,8,11
2429,0,10,9,11
2430,0,10,9,11
2431,0,9,9,12
2432,0,9,10,11
2433,0,11,8,11
2434,0,12,10,8
2435,0,10,8,12
2436,0,11,8,11
2437,0,10,8,12
2438,0,10,11,9
2439,0,10,8,12
2440,0,12,6,12
2441,0,11,6,13
2442,0,11,7,12
2443,0,9,12,9
2444,0,11,9,10
2445,0,12,8,10
2446,0,10,8,12
2447,0,11,6,13
2448,0,9,8,13
2449,0,10,9,11
2450,0,11,9,10
2451,0,13,6,11
2452,0,12,9,9
2453,0,12,7,11
2454,0,12,7,11
2455,0,11,8,11
2456,0,11,9,10
2457,0,10,10,10
2458,0,10,9,11
2459,0,9,8,13
2460,1,10,8,11
2461,0,11,9,10
2462,0,11,7,12
2463,0,9,10,11
2464,0,12,7,11
2465,0,9,10,11
2466,0,11,7,12
2467,0,9,9,12
2468,0,10,7,13
2469,0,9,10,11
2470,0,10,10,10
2471,0,8,8,14
2472,0,11,10,9
2473,1,8,10,11
2474,0,8,10,12
2475,0,11,5,14
2476,0,12,9,9
2477,0,11,9,10
2478,0,11,9,10
2479,0,12,7,11
2480,0,10,7,13
2481,0,11,10,9
2482,0,10,8,12
2483,0,10,9,11
2484,0,9,7,14
2485,0,8,12,10
2486,0,8,11,11
2487,0,12,7,11
2488,1,12,8,9
2489,0,9,11,10
2490,0,9,11,10
2491,0,11,9,10
2492,0,10,8,12
2493,0,10,9,11
2494,0,10,9,11
2495,0,10,9,11
2496,0,12,8,10
2497,0,8,11,11
2498,0,10,9,11
2499,0,12,7,11
2500,0,9,10,11
2501,0,10,9,11
2502,0,10,8,12
2503,0,9,8,13
2504,0,13,8,9
2505,1,12,8,9
2506,0,11,8,11
2507,1,9,8,12
2508,0,10,10,10
2509,0,10,10,10
2510,0,10,8,12
2511,0,12,6,12
2512,0,10,9,11
2513,0,11,6,13
2514,0,12,9,9
2515,0,11,9,10
2516,1,10,10,9
2517,1,10,9,10
2518,0,11,8,11
2519,0,10,9,11
2520,1,13,9,7
2521,0,10,8,12
2522,0,8,10,12
2523,0,12,6,12
2524,0,11,8,11
2525,0,9,13,8
2526,0,10,8,12
2527,0,12,7,11
2528,0,10,11,9
2529,0,11,7,12
2530,0,12,7,11
2531,0,11,9,10
2532,0,9,8,13
2533,0,10,11,9
2534,0,11,8,11
2535,1,12,6,11
2536,0,10,8,12
2537,0,13,9,8
2538,0,11,8,11
2539,1,10,10,9
2540,0,9,8,13
2541,0,12,6,12
2542,0,10,8,12
2543,0,10,9,11
2544,0,9,10,11
2545,0,12,9,9
2546,0,8,10,12
2547,0,10,11,9
2548,0,10,9,11
2549,0,8,8,14
2550,0,11,8,11
2551,0,10,11,9
2552,0,10,10,10
2553,0,12,7,11
2554,0,10,10,10
2555,0,9,10,11
2556,0,7,12,11
2557,0,12,6,12
2558,0,7,9,14
2559,0,8,11,11
2560,0,9,12,9
2561,0,12,10,8
2562,1,11,8,10
2563,0,8,9,13
2564,0,11,7,12
2565,0,12,7,11
2566,0,9,11,10
2567,1,10,8,11
2568,0,8,10,12
2569,0,11,8,11
2570,0,11,9,10
2571,0,11,9,10
2572,0,13,7,10
2573,0,9,8,13
2574,0,9,10,11
2575,0,12,7,11
2576,0,11,8,11
2577,0,11,11,8
2578,0,9,9,12
2579,0,10,9,11
2580,0,10,9,11
2581,0,10,9,11
2582,0,12,8,10
2583,0,9,8,13
2584,0,11,8,11
2585,0,11,8,11
2586,0,12,5,13
2587,0,10,6,14
2588,0,10,9,11
2589,0,9,7,14
2590,0,12,9,9
2591,0,10,7,13
2592,0,10,8,12
2593,0,10,11,9
2594,0,11,6,13
2595,0,10,6,14
2596,1,8,11,10
2597,0,10,7,13
2598,0,8,10,12
2599,0,10,8,12
2600,0,9,10,11
2601,0,11,9,10
2602,0,11,10,9
2603,0,10,11,9
2604,0,8,11,11
2605,1,8,10,11
2606,0,11,7,12
2607,0,11,9,10
2608,0,11,8,11
2609,0,9,10,11
2610,0,12,8,10
2611,0,13,10,7
2612,0,11,8,11
2613,0,8,10,12
2614,0,9,8,13
2615,0,11,5,14
2616,0,11,7,12
2617,0,9,11,10
2618,0,11,9,10
2619,1,10,9,10
2620,0,12,7,11
2621,0,9,11,10
2622,1,9,11,9
2623,0,10,9,11
