,Asian,Black,Hispanic,White
1356,0,18,16,16
1357,0,15,16,19
1358,0,17,17,16
1359,0,18,16,16
1360,1,16,17,16
1361,0,17,15,18
1362,0,12,20,18
1363,0,16,16,18
1364,0,19,17,14
1365,0,16,16,18
1366,0,18,16,16
1367,0,16,20,14
1368,0,18,14,18
1369,0,18,17,15
1370,1,17,18,14
1371,0,16,16,18
1372,1,17,18,14
1373,0,16,14,20
1374,0,15,20,15
1375,2,14,13,21
1376,1,13,16,20
1377,0,19,12,19
1378,0,16,13,21
1379,1,15,14,20
1380,1,16,15,18
1381,0,16,15,19
1382,0,15,16,19
1383,0,16,12,22
1384,0,16,16,18
1385,0,13,13,24
1386,0,14,18,18
1387,1,13,17,19
1388,0,15,18,17
1389,1,16,17,16
1390,1,18,15,16
1391,0,18,12,20
1392,0,15,20,15
1393,0,18,17,15
1394,1,16,16,17
1395,0,17,15,18
1396,0,17,16,17
1397,2,15,19,14
1398,1,16,13,20
1399,0,16,16,18
1400,0,18,14,18
1401,0,15,18,17
1402,0,14,15,21
1403,0,19,15,16
1404,0,16,14,20
1405,0,19,16,15
1406,0,19,16,15
1407,1,14,17,18
1408,1,21,13,15
1409,0,16,16,18
1410,0,17,15,18
1411,0,18,17,15
1412,0,17,16,17
1413,1,16,15,18
1414,0,18,16,16
1415,0,18,15,17
1416,0,16,14,20
1417,0,17,12,21
1418,0,15,18,17
1419,1,16,12,21
1420,1,16,14,19
1421,0,12,16,22
1422,0,16,16,18
1423,0,20,16,14
1424,0,16,16,18
1425,0,19,17,14
1426,0,17,15,18
1427,0,19,15,16
1428,1,19,13,17
1429,0,19,14,17
1430,1,15,12,22
1431,0,18,16,16
1432,0,16,13,21
1433,1,18,16,15
1434,0,15,17,18
1435,0,19,14,17
1436,0,18,15,17
1437,0,17,15,18
1438,0,15,17,18
1439,0,19,14,17
1440,0,17,15,18
1441,0,15,13,22
1442,0,17,13,20
1443,0,15,18,17
1444,1,19,17,13
1445,2,17,15,16
1446,0,17,15,18
1447,0,16,13,21
1448,0,17,14,19
1449,1,18,13,18
1450,0,18,16,16
1451,0,16,11,23
1452,0,19,17,14
1453,0,19,15,16
1454,2,19,15,14
1455,0,13,14,23
1456,1,15,18,16
1457,0,20,13,17
1458,1,15,12,22
1459,1,17,17,15
1460,1,19,11,19
1461,0,17,18,15
1462,0,16,17,17
1463,0,16,13,21
1464,1,16,17,16
1465,0,16,18,16
1466,0,18,17,15
1467,1,19,18,12
1468,0,18,15,17
1469,0,17,16,17
1470,0,19,12,19
1471,0,15,17,18
1472,0,15,15,20
1473,0,16,18,16
1474,0,16,14,20
1475,0,13,17,20
1476,0,14,12,24
1477,0,18,13,19
1478,0,15,19,16
1479,0,19,17,14
1480,0,19,15,16
1481,0,17,16,17
1482,1,14,15,20
1483,0,18,19,13
1484,0,17,15,18
1485,0,14,18,18
1486,0,15,16,19
1487,1,17,18,14
1488,0,18,16,16
1489,1,17,15,17
1490,0,16,18,16
1491,0,15,18,17
1492,0,12,17,21
1493,1,19,18,12
1494,0,16,17,17
1495,0,17,16,17
1496,0,17,17,16
1497,0,18,14,18
1498,0,15,18,17
1499,0,20,13,17
1500,0,17,15,18
1501,1,14,18,17
1502,0,16,18,16
1503,0,16,17,17
1504,0,16,16,18
1505,0,21,14,15
1506,0,16,17,17
1507,0,18,15,17
1508,0,16,16,18
1509,0,18,13,19
1510,0,15,16,19
1511,0,16,17,17
1512,1,17,14,18
1513,0,17,19,14
1514,0,16,17,17
1515,1,16,16,17
1516,0,16,20,14
1517,0,15,13,22
1518,0,15,15,20
1519,0,14,16,20
1520,2,19,16,13
1521,0,18,15,17
1522,0,18,19,13
1523,0,14,16,20
1524,0,16,18,16
1525,0,17,14,19
1526,1,18,16,15
1527,0,19,20,11
1528,0,16,17,17
1529,0,18,16,16
1530,0,15,15,20
1531,1,16,16,17
1532,0,15,15,20
1533,0,16,17,17
1534,0,17,15,18
1535,0,17,14,19
1536,0,17,16,17
1537,0,15,11,24
1538,0,19,15,16
1539,0,15,15,20
1540,0,16,17,17
1541,0,16,16,18
1542,0,14,15,21
1543,2,13,15,20
1544,0,19,15,16
1545,0,16,19,15
1546,0,19,14,17
1547,1,19,16,14
1548,0,16,17,17
1549,1,18,18,13
1550,1,13,16,20
1551,0,15,14,21
1552,0,18,15,17
1553,1,20,16,13
1554,0,15,18,17
1555,1,16,18,15
1556,0,13,19,18
1557,1,18,14,17
1558,0,16,15,19
1559,0,15,20,15
1560,0,15,17,18
1561,0,22,15,13
1562,0,17,18,15
1563,0,16,18,16
1564,0,18,17,15
1565,0,18,16,16
1566,0,18,15,17
1567,1,16,17,16
1568,0,21,14,15
1569,2,17,15,16
1570,0,15,17,18
1571,0,14,19,17
1572,1,18,14,17
1573,0,16,16,18
1574,0,16,15,19
1575,0,14,16,20
1576,0,15,17,18
1577,0,15,16,19
1578,1,19,16,14
1579,0,15,16,19
1580,0,16,16,18
1581,1,17,14,18
1582,1,18,11,20
1583,1,14,19,16
1584,0,15,15,20
1585,0,16,15,19
1586,1,16,17,16
1587,0,18,18,14
1588,0,18,16,16
1589,0,17,13,20
1590,0,15,19,16
1591,0,13,19,18
1592,0,19,13,18
1593,0,17,15,18
1594,0,18,16,16
1595,1,17,16,16
1596,0,15,17,18
1597,1,15,15,19
1598,0,13,15,22
1599,0,18,14,18
1600,0,20,13,17
1601,0,19,16,15
1602,0,19,17,14
1603,0,16,13,21
1604,0,21,15,14
1605,0,18,18,14
1606,0,17,15,18
1607,0,16,14,20
1608,0,17,15,18
1609,0,18,17,15
1610,0,18,17,15
1611,0,17,17,16
1612,0,16,17,17
1613,0,14,18,18
1614,0,16,17,17
1615,1,16,15,18
1616,0,15,16,19
1617,1,14,16,19
1618,0,17,17,16
1619,0,15,16,19
1620,0,19,13,18
1621,0,21,13,16
1622,0,14,17,19
1623,0,18,16,16
1624,0,21,14,15
1625,0,13,16,21
1626,0,16,15,19
1627,0,16,15,19
1628,0,21,14,15
1629,0,19,12,19
1630,0,17,16,17
1631,0,18,15,17
1632,0,17,19,14
1633,1,17,15,17
1634,0,17,14,19
1635,0,17,12,21
1636,1,19,17,13
1637,0,14,13,23
1638,2,17,16,15
1639,0,16,15,19
1640,0,17,16,17
1641,0,21,12,17
1642,0,15,13,22
1643,1,18,14,17
1644,2,18,13,17
1645,0,13,17,20
1646,0,16,16,18
1647,0,18,14,18
1648,0,13,16,21
1649,0,17,13,20
1650,1,18,14,17
1651,0,19,16,15
1652,0,17,15,18
1653,0,16,16,18
1654,0,18,15,17
1655,0,17,14,19
1656,0,16,16,18
1657,0,17,20,13
1658,0,16,13,21
1659,0,17,18,15
1660,0,16,15,19
1661,0,13,13,24
1662,1,19,15,15
1663,0,17,13,20
1664,0,17,21,12
1665,0,17,17,16
1666,0,17,13,20
1667,0,18,19,13
1668,0,17,17,16
1669,0,20,12,18
1670,0,16,17,17
1671,0,15,16,19
1672,1,22,12,15
1673,0,18,14,18
1674,0,13,18,19
1675,0,17,16,17
1676,0,15,18,17
1677,0,19,14,17
1678,0,18,15,17
1679,1,18,14,17
1680,0,16,18,16
1681,1,15,17,17
1682,0,18,14,18
1683,1,17,15,17
1684,0,19,16,15
1685,0,15,16,19
1686,1,15,14,20
1687,0,18,11,21
1688,0,15,15,20
1689,0,19,17,14
1690,1,14,17,18
1691,1,15,16,18
1692,0,19,16,15
1693,0,19,15,16
1694,0,17,14,19
1695,0,18,16,16
1696,0,18,15,17
1697,1,17,13,19
1698,0,17,17,16
1699,0,19,12,19
1700,0,17,15,18
1701,0,19,19,12
1702,3,19,12,16
1703,0,19,15,16
1704,0,21,13,16
1705,1,14,15,20
1706,0,18,17,15
1707,0,19,13,18
1708,0,15,17,18
1709,0,17,16,17
1710,0,15,19,16
1711,1,19,16,14
1712,0,15,15,20
1713,0,15,13,22
1714,0,16,14,20
1715,1,15,18,16
1716,0,19,17,14
1717,0,16,16,18
1718,0,20,18,12
1719,0,15,15,20
1720,0,14,16,20
1721,1,16,16,17
1722,0,15,19,16
1723,0,17,16,17
1724,0,18,14,18
1725,0,18,16,16
1726,0,17,13,20
1727,0,16,17,17
1728,0,17,15,18
1729,0,13,16,21
1730,0,12,18,20
1731,0,17,18,15
1732,0,16,18,16
1733,1,21,12,16
1734,0,18,17,15
1735,0,16,12,22
1736,0,18,13,19
1737,0,19,14,17
1738,0,19,13,18
1739,0,16,17,17
1740,1,14,17,18
1741,0,18,15,17
1742,0,20,17,13
1743,0,18,15,17
1744,0,21,14,15
1745,0,17,16,17
1746,0,20,12,18
1747,1,15,15,19
1748,0,16,13,21
1749,1,15,18,16
1750,1,17,14,18
1751,2,17,12,19
1752,0,15,17,18
1753,0,16,16,18
1754,0,17,12,21
1755,2,13,16,19
1756,1,16,15,18
1757,0,20,12,18
1758,1,12,16,21
1759,0,18,16,16
1760,0,17,15,18
1761,0,16,18,16
1762,0,20,18,12
1763,0,18,13,19
1764,0,18,12,20
1765,0,17,16,17
1766,0,20,15,15
1767,0,17,14,19
1768,1,17,16,16
1769,0,15,19,16
1770,0,17,18,15
1771,0,17,18,15
1772,0,16,16,18
1773,0,15,16,19
1774,0,19,14,17
1775,0,14,15,21
1776,0,20,16,14
1777,0,16,15,19
1778,0,18,17,15
1779,1,14,19,16
1780,0,17,19,14
1781,0,14,18,18
1782,0,15,16,19
1783,0,13,17,20
1784,0,14,17,19
1785,0,16,17,17
1786,0,17,15,18
1787,0,19,16,15
1788,0,18,17,15
1789,0,19,14,17
1790,0,19,16,15
1791,0,18,15,17
1792,1,14,18,17
1793,0,17,19,14
1794,0,16,18,16
1795,0,18,15,17
1796,0,16,18,16
1797,0,12,17,21
1798,0,15,16,19
1799,0,16,15,19
1800,0,16,17,17
1801,0,17,15,18
1802,0,14,16,20
1803,0,18,18,14
1804,1,16,15,18
1805,2,16,16,16
1806,0,17,16,17
1807,1,18,13,18
1808,0,20,15,15
1809,0,20,16,14
1810,0,16,18,16
1811,0,21,15,14
1812,1,15,18,16
1813,0,15,14,21
1814,0,16,19,15
1815,0,16,16,18
1816,0,16,14,20
1817,0,19,19,12
1818,1,15,14,20
1819,0,16,18,16
1820,0,19,14,17
1821,0,18,14,18
1822,0,17,19,14
1823,0,14,20,16
1824,0,17,13,20
1825,0,17,15,18
1826,0,16,17,17
1827,1,17,15,17
1828,0,17,13,20
1829,0,14,17,19
1830,0,18,16,16
1831,0,16,18,16
1832,0,21,12,17
1833,1,19,14,16
1834,0,20,17,13
1835,0,18,16,16
1836,0,13,14,23
1837,1,15,13,21
1838,0,17,17,16
1839,0,19,13,18
1840,0,19,14,17
1841,1,14,17,18
1842,0,16,16,18
1843,0,18,13,19
1844,0,18,13,19
1845,0,18,13,19
1846,0,17,18,15
1847,1,15,13,21
1848,0,21,11,18
1849,1,14,18,17
1850,0,16,18,16
1851,0,17,15,18
1852,0,14,18,18
1853,0,13,17,20
1854,1,16,17,16
1855,1,16,17,16
1856,0,14,17,19
1857,0,18,14,18
1858,1,16,15,18
1859,0,19,16,15
1860,0,14,15,21
1861,0,15,16,19
1862,0,16,15,19
1863,1,18,15,16
1864,0,14,18,18
1865,0,17,15,18
1866,0,19,14,17
1867,0,17,12,21
1868,0,16,15,19
1869,0,22,14,14
1870,0,13,21,16
1871,2,20,10,18
1872,0,18,14,18
1873,0,15,16,19
1874,0,16,15,19
1875,0,16,13,21
1876,0,18,17,15
1877,0,19,17,14
1878,0,15,18,17
1879,0,20,17,13
1880,0,15,16,19
1881,0,17,12,21
1882,0,14,15,21
1883,1,14,14,21
1884,0,17,16,17
1885,0,20,16,14
1886,0,18,14,18
1887,0,19,14,17
1888,1,17,16,16
1889,0,19,15,16
1890,0,14,17,19
1891,0,17,15,18
1892,0,16,17,17
1893,0,15,17,18
1894,1,14,18,17
1895,0,14,20,16
1896,0,13,19,18
1897,0,17,15,18
1898,0,17,15,18
1899,0,21,15,14
1900,0,18,15,17
1901,0,15,18,17
1902,0,21,11,18
1903,0,17,13,20
1904,1,20,15,14
1905,0,15,16,19
1906,0,15,16,19
1907,1,17,19,13
1908,0,15,16,19
1909,0,18,14,18
1910,1,18,15,16
1911,0,18,16,16
1912,0,17,15,18
1913,0,18,16,16
1914,0,16,18,16
1915,0,16,16,18
1916,0,20,11,19
1917,0,20,16,14
1918,0,19,15,16
1919,0,15,16,19
1920,2,16,16,16
1921,0,15,13,22
1922,0,20,14,16
1923,0,16,15,19
1924,0,16,17,17
1925,0,16,15,19
1926,0,18,15,17
1927,0,13,20,17
1928,0,19,15,16
1929,0,18,17,15
1930,0,16,17,17
1931,0,19,13,18
1932,0,18,15,17
1933,0,17,16,17
1934,2,18,16,14
1935,1,20,10,19
1936,0,16,15,19
1937,0,17,20,13
1938,0,17,13,20
1939,0,19,13,18
1940,0,15,15,20
1941,1,17,14,18
1942,1,15,15,19
1943,0,17,14,19
1944,0,18,15,17
1945,1,17,16,16
1946,0,17,17,16
1947,1,16,15,18
1948,0,14,17,19
1949,0,16,15,19
1950,0,14,19,17
1951,0,16,16,18
1952,0,19,16,15
1953,0,16,17,17
1954,0,15,16,19
1955,1,18,15,16
1956,0,20,13,17
1957,1,15,15,19
1958,1,15,14,20
1959,0,16,18,16
1960,0,16,19,15
1961,1,16,15,18
1962,1,18,15,16
1963,0,16,15,19
1964,0,20,14,16
1965,1,16,14,19
1966,0,20,14,16
1967,2,14,17,17
1968,0,16,16,18
1969,0,18,13,19
1970,1,14,15,20
1971,0,17,17,16
1972,0,20,13,17
1973,0,15,14,21
1974,2,16,14,18
1975,1,14,13,22
1976,1,20,18,11
1977,0,18,18,14
1978,0,17,18,15
1979,0,20,14,16
1980,1,17,17,15
1981,0,19,15,16
1982,0,16,13,21
1983,0,17,15,18
1984,0,17,15,18
1985,0,15,15,20
1986,0,16,18,16
1987,0,15,18,17
1988,0,18,15,17
1989,0,20,11,19
1990,1,14,17,18
1991,0,15,18,17
1992,0,16,20,14
1993,1,17,13,19
1994,0,17,16,17
1995,0,18,15,17
1996,0,18,15,17
1997,0,18,16,16
1998,1,17,16,16
1999,1,14,20,15
2000,2,17,14,17
2001,1,15,14,20
2002,0,20,16,14
2003,1,14,15,20
2004,0,19,14,17
2005,0,19,14,17
2006,1,15,15,19
2007,0,17,12,21
2008,0,18,18,14
2009,2,20,14,14
2010,1,14,16,19
2011,0,14,19,17
2012,0,19,11,20
2013,1,16,15,18
2014,2,16,16,16
2015,1,17,16,16
2016,0,16,15,19
2017,1,20,12,17
2018,0,17,14,19
2019,0,18,16,16
2020,0,19,13,18
2021,0,18,18,14
2022,0,14,20,16
2023,0,18,18,14
2024,1,18,13,18
2025,0,18,14,18
2026,0,15,13,22
2027,0,17,14,19
2028,0,19,17,14
2029,0,14,15,21
2030,0,19,18,13
2031,0,14,17,19
2032,0,17,18,15
2033,0,17,17,16
2034,0,15,19,16
2035,1,16,15,18
2036,0,15,14,21
2037,0,14,18,18
2038,0,16,14,20
2039,0,13,14,23
2040,0,20,13,17
2041,0,16,13,21
2042,0,15,14,21
2043,0,18,16,16
2044,0,18,15,17
2045,0,21,15,14
2046,1,19,14,16
2047,1,18,18,13
2048,0,17,16,17
2049,0,18,18,14
2050,1,22,11,16
2051,1,19,13,17
2052,0,18,15,17
2053,0,16,19,15
2054,0,17,17,16
2055,2,18,13,17
2056,0,16,16,18
2057,0,14,16,20
2058,0,18,16,16
2059,0,16,17,17
2060,0,15,15,20
2061,1,19,16,14
2062,0,15,19,16
2063,0,16,19,15
2064,0,15,18,17
2065,0,15,14,21
2066,1,18,16,15
2067,0,18,17,15
2068,0,15,16,19
2069,0,18,17,15
2070,1,16,15,18
2071,1,16,12,21
2072,0,15,16,19
2073,0,16,16,18
2074,0,15,17,18
2075,0,14,15,21
2076,1,16,13,20
2077,0,13,21,16
2078,0,16,16,18
2079,0,17,17,16
2080,0,16,17,17
2081,1,15,19,15
2082,0,16,18,16
2083,0,17,19,14
2084,0,18,17,15
2085,0,15,16,19
2086,0,16,15,19
2087,0,15,16,19
2088,0,16,17,17
2089,0,18,15,17
2090,0,17,19,14
2091,0,14,16,20
2092,0,17,17,16
2093,0,14,14,22
2094,0,15,15,20
2095,0,17,19,14
2096,0,18,11,21
2097,0,19,12,19
2098,0,15,17,18
2099,2,15,15,18
2100,0,14,16,20
2101,1,18,14,17
2102,0,16,14,20
2103,0,18,13,19
2104,0,20,15,15
2105,0,18,15,17
2106,0,18,14,18
2107,1,18,13,18
2108,0,19,15,16
2109,0,18,14,18
2110,1,18,15,16
2111,0,16,14,20
2112,0,17,16,17
2113,0,17,16,17
2114,0,16,15,19
2115,0,20,13,17
2116,0,17,18,15
2117,0,18,13,19
2118,0,14,18,18
2119,0,15,15,20
2120,1,16,14,19
2121,0,18,15,17
2122,0,12,15,23
2123,0,20,14,16
2124,0,16,20,14
2125,1,16,18,15
2126,0,16,15,19
2127,1,16,18,15
2128,0,17,15,18
2129,0,17,16,17
2130,0,16,17,17
2131,0,20,15,15
2132,0,17,15,18
2133,0,19,14,17
2134,0,22,14,14
2135,1,17,14,18
2136,0,17,14,19
2137,0,20,16,14
2138,0,20,15,15
2139,1,19,11,19
2140,1,19,18,12
2141,1,13,17,19
2142,0,17,17,16
2143,0,18,16,16
2144,0,18,14,18
2145,0,17,12,21
2146,0,17,15,18
2147,0,17,16,17
2148,0,16,15,19
2149,0,19,14,17
2150,0,17,14,19
2151,0,16,15,19
2152,0,18,16,16
2153,0,17,15,18
2154,0,18,17,15
2155,1,16,12,21
2156,0,16,18,16
2157,0,18,10,22
2158,0,18,16,16
2159,0,18,13,19
2160,1,17,14,18
2161,1,17,14,18
2162,0,18,16,16
2163,0,15,18,17
2164,0,19,11,20
2165,0,16,16,18
2166,0,17,15,18
2167,0,20,12,18
2168,0,19,13,18
2169,0,16,15,19
2170,0,14,17,19
2171,0,14,16,20
2172,1,19,13,17
2173,0,17,18,15
2174,0,15,15,20
2175,2,14,15,19
2176,0,14,18,18
2177,1,16,16,17
2178,1,19,19,11
2179,0,17,15,18
2180,0,21,14,15
2181,0,17,15,18
2182,0,13,19,18
2183,0,15,15,20
2184,0,16,16,18
2185,0,18,16,16
2186,1,15,19,15
2187,0,18,16,16
2188,0,16,17,17
2189,0,17,15,18
2190,1,17,13,19
2191,0,18,15,17
2192,0,17,18,15
2193,0,19,15,16
2194,0,19,16,15
2195,0,19,18,13
2196,1,18,17,14
2197,0,18,15,17
2198,0,21,10,19
2199,0,16,14,20
2200,0,17,14,19
2201,0,20,13,17
2202,0,16,17,17
2203,0,16,16,18
2204,0,18,13,19
2205,0,14,14,22
2206,1,15,14,20
2207,0,16,16,18
2208,0,16,17,17
2209,1,20,15,14
2210,0,18,15,17
2211,1,19,13,17
2212,0,16,16,18
2213,1,15,20,14
2214,1,15,16,18
2215,0,15,18,17
2216,1,17,15,17
2217,0,18,14,18
2218,0,18,18,14
2219,0,17,16,17
2220,1,17,18,14
2221,0,14,16,20
2222,0,16,16,18
2223,1,19,16,14
2224,0,17,13,20
2225,1,17,18,14
2226,1,17,14,18
2227,0,18,14,18
2228,0,15,19,16
2229,1,17,18,14
2230,0,15,17,18
2231,1,17,15,17
2232,0,16,21,13
2233,1,14,15,20
2234,0,14,17,19
2235,1,18,11,20
2236,2,15,16,17
2237,0,18,14,18
2238,0,18,12,20
2239,0,17,17,16
2240,0,15,19,16
2241,1,19,13,17
2242,0,15,17,18
2243,0,18,14,18
2244,0,14,18,18
2245,1,15,14,20
2246,0,17,15,18
2247,0,20,13,17
2248,1,15,16,18
2249,1,14,17,18
2250,0,17,17,16
2251,1,15,18,16
2252,0,18,15,17
2253,0,14,16,20
2254,0,17,15,18
2255,0,17,16,17
2256,0,17,15,18
2257,0,19,15,16
2258,0,16,21,13
2259,1,15,16,18
2260,0,20,17,13
2261,0,15,18,17
2262,0,18,15,17
2263,0,15,18,17
2264,1,16,17,16
2265,0,22,10,18
2266,0,16,14,20
2267,0,15,15,20
2268,1,20,14,15
2269,0,19,13,18
2270,0,18,13,19
2271,0,16,15,19
2272,0,19,15,16
2273,1,13,15,21
2274,0,20,14,16
2275,0,16,18,16
2276,0,16,18,16
2277,0,18,15,17
2278,1,15,14,20
2279,0,14,17,19
2280,0,16,18,16
2281,0,16,15,19
2282,0,19,15,16
2283,1,17,15,17
2284,0,17,14,19
2285,0,17,16,17
2286,0,18,14,18
2287,0,18,16,16
2288,0,16,18,16
2289,0,14,21,15
2290,0,17,16,17
2291,0,19,16,15
2292,0,15,18,17
2293,0,18,15,17
2294,1,19,15,15
2295,0,15,14,21
2296,0,17,18,15
2297,1,17,15,17
2298,0,17,16,17
2299,0,14,17,19
2300,1,16,16,17
2301,0,14,17,19
2302,0,18,14,18
2303,0,16,14,20
2304,0,16,16,18
2305,1,16,16,17
2306,0,17,15,18
2307,0,21,17,12
2308,0,16,16,18
2309,0,20,14,16
2310,0,14,20,16
2311,0,17,14,19
2312,0,17,16,17
2313,0,16,16,18
2314,0,17,16,17
2315,0,17,17,16
2316,0,20,13,17
2317,0,15,17,18
2318,0,17,17,16
2319,0,18,15,17
2320,0,15,14,21
2321,0,20,16,14
2322,0,16,15,19
2323,0,15,16,19
2324,0,16,16,18
2325,0,17,15,18
2326,1,20,11,18
2327,0,17,18,15
2328,1,16,18,15
2329,0,19,15,16
2330,0,19,17,14
2331,1,19,12,18
2332,0,16,20,14
2333,0,15,18,17
2334,0,16,18,16
2335,0,17,13,20
2336,0,19,12,19
2337,1,16,15,18
2338,1,13,18,18
2339,0,14,14,22
2340,1,14,18,17
2341,2,17,15,16
2342,0,21,15,14
2343,0,18,15,17
2344,0,18,11,21
2345,0,18,18,14
2346,0,14,16,20
2347,0,18,16,16
2348,0,16,16,18
2349,0,20,17,13
2350,1,20,12,17
2351,0,18,17,15
2352,0,19,17,14
2353,0,19,13,18
2354,0,16,14,20
2355,2,14,20,14
2356,0,17,13,20
2357,0,18,15,17
2358,1,15,18,16
2359,0,19,16,15
2360,0,15,16,19
2361,0,17,17,16
2362,0,17,18,15
2363,1,18,19,12
2364,0,17,17,16
2365,0,18,13,19
2366,0,17,15,18
2367,0,16,16,18
2368,0,15,15,20
2369,0,19,12,19
2370,0,17,16,17
2371,1,18,15,16
2372,1,16,17,16
2373,0,21,17,12
2374,0,18,13,19
2375,0,16,22,12
2376,0,18,17,15
2377,0,18,19,13
2378,0,17,18,15
2379,0,17,15,18
2380,0,13,17,20
2381,1,15,18,16
2382,0,16,16,18
2383,0,15,17,18
2384,0,19,16,15
2385,0,15,16,19
2386,0,15,15,20
2387,0,15,18,17
2388,0,15,17,18
2389,0,17,20,13
2390,0,16,14,20
2391,0,15,16,19
2392,0,16,15,19
2393,1,14,17,18
2394,0,17,15,18
2395,0,18,18,14
2396,0,19,16,15
2397,0,18,14,18
2398,0,17,16,17
2399,0,17,15,18
2400,0,18,18,14
2401,0,16,19,15
2402,0,18,16,16
2403,0,17,12,21
2404,0,15,13,22
2405,0,18,14,18
2406,1,17,18,14
2407,0,20,17,13
2408,0,15,21,14
2409,0,14,17,19
2410,0,15,18,17
2411,0,15,17,18
2412,0,16,13,21
2413,0,17,16,17
2414,1,17,14,18
2415,0,18,11,21
2416,0,15,19,16
2417,0,19,14,17
2418,0,15,16,19
2419,0,18,14,18
2420,0,18,14,18
2421,0,20,13,17
2422,0,17,16,17
2423,1,17,16,16
2424,0,21,12,17
2425,2,16,14,18
2426,1,17,15,17
2427,1,19,14,16
2428,0,14,16,20
2429,0,20,15,15
2430,0,13,17,20
2431,0,16,17,17
2432,0,18,14,18
2433,1,16,14,19
2434,0,19,17,14
2435,0,18,18,14
2436,0,21,16,13
2437,0,17,16,17
2438,0,19,14,17
2439,1,15,15,19
2440,0,19,12,19
2441,0,17,14,19
2442,0,16,17,17
2443,0,14,19,17
2444,1,18,15,16
2445,1,17,19,13
2446,0,18,14,18
2447,0,16,17,17
2448,0,17,17,16
2449,1,17,15,17
2450,0,18,15,17
2451,0,14,15,21
2452,0,16,18,16
2453,0,20,15,15
2454,1,18,14,17
2455,0,18,13,19
2456,0,17,17,16
2457,0,17,18,15
2458,0,19,16,15
2459,1,17,16,16
2460,0,18,18,14
2461,1,16,15,18
2462,0,16,18,16
2463,0,13,18,19
2464,0,19,15,16
2465,0,18,15,17
2466,1,20,12,17
2467,0,18,17,15
2468,1,20,10,19
2469,0,16,13,21
2470,1,18,16,15
2471,0,17,17,16
2472,0,17,17,16
2473,0,18,16,16
2474,0,18,15,17
2475,0,15,17,18
2476,0,18,14,18
2477,2,16,16,16
2478,0,13,18,19
2479,0,18,16,16
2480,0,15,19,16
2481,0,18,12,20
2482,0,16,17,17
2483,0,14,17,19
2484,1,15,14,20
2485,0,16,15,19
2486,0,16,15,19
2487,1,21,15,13
2488,0,16,17,17
2489,1,17,12,20
2490,0,18,12,20
2491,0,13,15,22
2492,0,16,17,17
2493,0,18,16,16
2494,0,16,19,15
2495,0,21,11,18
2496,0,13,18,19
2497,0,20,15,15
2498,0,15,19,16
2499,0,20,13,17
2500,1,15,13,21
2501,0,16,18,16
2502,0,12,16,22
2503,0,17,13,20
2504,0,17,14,19
2505,0,15,17,18
2506,0,18,14,18
2507,1,13,16,20
2508,0,17,19,14
2509,0,14,18,18
2510,0,15,15,20
2511,0,16,16,18
2512,0,15,18,17
2513,0,16,16,18
2514,2,14,18,16
2515,0,18,13,19
2516,1,17,16,16
2517,0,20,13,17
2518,0,16,17,17
2519,0,17,18,15
2520,0,16,15,19
2521,0,18,15,17
2522,0,18,14,18
2523,0,16,16,18
2524,0,16,15,19
2525,0,20,12,18
2526,0,18,13,19
2527,0,14,13,23
2528,1,21,16,12
2529,0,14,14,22
2530,0,16,16,18
2531,0,17,14,19
2532,1,17,15,17
2533,0,18,15,17
2534,0,14,17,19
2535,0,14,16,20
2536,1,19,16,14
2537,0,16,17,17
2538,0,17,14,19
2539,0,14,19,17
2540,0,21,14,15
2541,0,16,20,14
2542,0,17,19,14
2543,0,18,18,14
2544,0,15,17,18
2545,1,17,19,13
2546,0,13,15,22
2547,1,18,17,14
2548,0,16,19,15
2549,0,18,15,17
2550,0,20,16,14
2551,0,19,16,15
2552,0,16,19,15
2553,1,18,16,15
2554,0,19,14,17
2555,0,17,15,18
2556,0,18,17,15
2557,0,14,19,17
2558,0,21,12,17
2559,0,17,17,16
2560,0,15,19,16
2561,0,20,14,16
2562,0,17,15,18
2563,0,20,16,14
2564,0,13,18,19
2565,0,18,14,18
2566,0,16,17,17
2567,0,16,16,18
2568,0,20,14,16
2569,0,18,18,14
2570,0,15,16,19
2571,0,14,13,23
2572,0,16,17,17
2573,0,17,15,18
2574,0,19,14,17
2575,1,15,18,16
2576,0,17,12,21
2577,0,20,12,18
2578,1,19,17,13
2579,0,19,14,17
2580,0,18,11,21
2581,1,16,16,17
2582,0,18,13,19
2583,0,13,22,15
2584,0,15,15,20
2585,0,14,15,21
2586,0,21,12,17
2587,0,17,14,19
2588,0,17,15,18
2589,0,19,15,16
2590,0,17,20,13
2591,0,15,18,17
2592,0,18,14,18
2593,1,19,12,18
2594,0,15,16,19
2595,0,17,15,18
2596,1,18,15,16
2597,1,19,14,16
2598,0,19,14,17
2599,0,17,18,15
2600,0,19,18,13
2601,0,20,13,17
2602,1,15,20,14
2603,0,16,15,19
2604,0,16,16,18
2605,0,17,14,19
2606,0,15,17,18
2607,0,16,18,16
2608,0,18,15,17
2609,0,19,16,15
2610,1,16,16,17
2611,2,18,13,17
2612,0,20,16,14
2613,0,15,17,18
2614,0,20,11,19
2615,0,18,17,15
2616,1,14,17,18
2617,1,17,15,17
2618,0,18,16,16
2619,1,16,16,17
2620,0,17,12,21
2621,0,16,17,17
2622,1,16,16,17
2623,0,16,16,18
2624,0,16,19,15
2625,0,21,14,15
2626,0,17,16,17
